Episode,Scenario,Condition,CM_LateralDeviation_m,Observed_LateralDeviation_m,RelativeDegradation_percent
5,C,RM,1.0153,1.1594,14.19
5,C,RA,1.011,1.2883,27.43
6,C,RM,1.0201,1.1825,15.92
6,C,RA,1.0255,1.2581,22.69
7,C,RM,1.0243,1.1804,15.24
7,C,RA,1.0112,1.2874,27.32
8,C,RM,1.009,1.1775,16.7
8,C,RA,1.0228,1.2747,24.64
9,C,RM,1.0209,1.1959,17.14
9,C,RA,1.0076,1.2795,26.99
10,C,RM,1.0107,1.182,16.95
10,C,RA,1.0315,1.3285,28.79
11,C,RM,1.0249,1.1575,12.93
11,C,RA,1.014,1.3025,28.45
12,C,RM,1.0107,1.1717,15.92
12,C,RA,1.0142,1.2946,27.65
13,C,RM,1.0178,1.1844,16.36
13,C,RA,1.0027,1.3104,30.68
14,C,RM,1.0246,1.1725,14.43
14,C,RA,1.0258,1.2665,23.47
15,C,RM,1.0243,1.2084,17.97
15,C,RA,1.0078,1.2739,26.4
16,C,RM,1.0189,1.176,15.42
16,C,RA,1.0124,1.2878,27.2
17,C,RM,1.0233,1.2198,19.2
17,C,RA,1.0161,1.2943,27.38
18,C,RM,1.0181,1.1816,16.05
18,C,RA,0.998,1.2909,29.35
19,C,RM,1.0263,1.1958,16.51
19,C,RA,1.014,1.3144,29.62
20,C,RM,1.0326,1.1859,14.85
20,C,RA,1.0104,1.2944,28.11
21,C,RM,1.0216,1.1778,15.3
21,C,RA,1.023,1.2997,27.05
22,C,RM,1.0201,1.1822,15.89
22,C,RA,1.017,1.2893,26.77
23,C,RM,1.0267,1.2141,18.25
23,C,RA,1.016,1.2838,26.36
24,C,RM,1.013,1.1952,17.99
24,C,RA,1.0081,1.31,29.94
25,C,RM,1.0305,1.1946,15.92
25,C,RA,1.0148,1.2831,26.43
26,C,RM,1.0167,1.1881,16.85
26,C,RA,1.0108,1.2664,25.29
27,C,RM,1.0089,1.1663,15.6
27,C,RA,1.0224,1.3088,28.01
28,C,RM,1.015,1.1966,17.89
28,C,RA,1.0277,1.2692,23.5
29,C,RM,1.0307,1.2141,17.8
29,C,RA,1.0184,1.315,29.12
30,C,RM,1.0208,1.2166,19.18
30,C,RA,1.0186,1.2621,23.91
31,C,RM,1.0176,1.1616,14.15
31,C,RA,1.0134,1.2943,27.72
32,C,RM,1.039,1.1881,14.35
32,C,RA,1.014,1.2816,26.38
33,C,RM,1.0177,1.2075,18.64
33,C,RA,1.0326,1.3022,26.1
34,C,RM,1.0107,1.1786,16.61
34,C,RA,1.0132,1.2615,24.51
35,C,RM,1.0102,1.1901,17.8
35,C,RA,1.0288,1.3075,27.09
36,C,RM,1.0154,1.1821,16.42
36,C,RA,1.0251,1.2781,24.68
37,C,RM,1.0113,1.1778,16.46
37,C,RA,1.0212,1.2813,25.47
38,C,RM,1.0315,1.1968,16.02
38,C,RA,1.0028,1.28,27.64
39,C,RM,1.0156,1.2321,21.31
39,C,RA,1.0062,1.2676,25.98
40,C,RM,0.9979,1.171,17.35
40,C,RA,1.0135,1.2654,24.85
41,C,RM,1.0135,1.1929,17.7
41,C,RA,1.0193,1.2818,25.75
42,C,RM,1.0174,1.1642,14.42
42,C,RA,1.0195,1.2517,22.78
43,C,RM,1.0138,1.2323,21.55
43,C,RA,1.0275,1.2765,24.24
44,C,RM,1.0338,1.1919,15.3
44,C,RA,1.0212,1.2876,26.08
45,C,RM,1.0124,1.2228,20.78
45,C,RA,1.0265,1.3079,27.42
46,C,RM,1.0116,1.1885,17.49
46,C,RA,1.022,1.2835,25.58
47,C,RM,1.0191,1.1776,15.56
47,C,RA,1.0199,1.3158,29.02
48,C,RM,1.0189,1.158,13.65
48,C,RA,1.0176,1.2531,23.14
49,C,RM,1.0158,1.2135,19.46
49,C,RA,1.0092,1.2967,28.49
50,C,RM,1.0192,1.185,16.26
50,C,RA,1.0172,1.2784,25.67
51,C,RM,1.003,1.1938,19.03
51,C,RA,1.0186,1.2691,24.6
52,C,RM,1.0152,1.1777,16.0
52,C,RA,1.029,1.3053,26.85
53,C,RM,1.0072,1.1643,15.6
53,C,RA,1.0181,1.2408,21.87
54,C,RM,1.0308,1.1833,14.79
54,C,RA,1.0137,1.3003,28.28
55,C,RM,1.0327,1.1886,15.1
55,C,RA,1.0094,1.3218,30.95
56,C,RM,1.0027,1.167,16.38
56,C,RA,1.0158,1.2872,26.72
57,C,RM,1.03,1.1941,15.93
57,C,RA,1.0123,1.2699,25.45
58,C,RM,1.0085,1.207,19.68
58,C,RA,1.0306,1.285,24.68
59,C,RM,1.0114,1.1841,17.08
59,C,RA,1.0162,1.2801,25.96
60,C,RM,1.0186,1.2017,17.97
60,C,RA,1.0056,1.29,28.28
61,C,RM,1.0098,1.1481,13.69
61,C,RA,1.0216,1.2653,23.86
62,C,RM,1.0245,1.192,16.35
62,C,RA,1.0327,1.3241,28.22
63,C,RM,1.0176,1.1918,17.12
63,C,RA,1.0267,1.2958,26.22
64,C,RM,1.0149,1.2181,20.02
64,C,RA,1.0147,1.2907,27.2
65,C,RM,1.0194,1.1806,15.81
65,C,RA,1.0155,1.2809,26.14
66,C,RM,1.0122,1.191,17.66
66,C,RA,1.0142,1.2767,25.89
67,C,RM,1.0228,1.2043,17.75
67,C,RA,1.0138,1.3038,28.6
68,C,RM,1.0165,1.1736,15.45
68,C,RA,1.0151,1.2972,27.78
69,C,RM,1.0099,1.1842,17.26
69,C,RA,1.0116,1.2548,24.04
70,C,RM,1.0063,1.2005,19.3
70,C,RA,1.0026,1.3091,30.57
71,C,RM,1.0133,1.2014,18.56
71,C,RA,1.0102,1.2941,28.1
72,C,RM,1.0131,1.1439,12.91
72,C,RA,1.0269,1.2585,22.55
73,C,RM,1.0164,1.2268,20.7
73,C,RA,1.0201,1.2646,23.97
74,C,RM,1.026,1.2,16.95
74,C,RA,1.0194,1.3129,28.78
75,C,RM,1.0233,1.1761,14.94
75,C,RA,1.0234,1.3176,28.75
76,C,RM,1.0248,1.1937,16.48
76,C,RA,1.0136,1.2723,25.53
77,C,RM,1.0155,1.1926,17.44
77,C,RA,1.0169,1.2661,24.51
78,C,RM,1.0213,1.1531,12.9
78,C,RA,1.0299,1.3115,27.34
79,C,RM,1.0119,1.1964,18.23
79,C,RA,1.0214,1.2641,23.77
80,C,RM,1.0214,1.1385,11.47
80,C,RA,1.0089,1.3174,30.59
81,C,RM,1.0187,1.1974,17.55
81,C,RA,0.9942,1.3005,30.82
82,C,RM,1.0233,1.181,15.41
82,C,RA,1.0205,1.2813,25.55
83,C,RM,1.0235,1.2265,19.83
83,C,RA,1.003,1.2905,28.66
84,C,RM,1.0117,1.209,19.49
84,C,RA,1.0267,1.2469,21.45
85,C,RM,1.0238,1.1694,14.23
85,C,RA,1.0128,1.2404,22.48
86,C,RM,1.0201,1.2213,19.72
86,C,RA,1.0122,1.2782,26.28
87,C,RM,1.0099,1.2011,18.94
87,C,RA,1.0106,1.2783,26.49
88,C,RM,1.0135,1.177,16.13
88,C,RA,1.0155,1.3053,28.54
89,C,RM,1.0262,1.1683,13.84
89,C,RA,1.0248,1.2917,26.05
90,C,RM,1.01,1.1848,17.31
90,C,RA,1.0169,1.2682,24.71
91,C,RM,1.0201,1.1865,16.32
91,C,RA,1.021,1.2726,24.64
92,C,RM,1.0012,1.2313,22.99
92,C,RA,1.0202,1.2832,25.77
93,C,RM,1.0176,1.194,17.34
93,C,RA,1.0391,1.2688,22.1
94,C,RM,1.0062,1.1529,14.58
94,C,RA,1.0266,1.2825,24.93
95,C,RM,1.021,1.1894,16.5
95,C,RA,1.0082,1.324,31.32
96,C,RM,1.0218,1.192,16.66
96,C,RA,1.0187,1.2862,26.26
97,C,RM,1.0272,1.1882,15.68
97,C,RA,1.0185,1.2802,25.7
98,C,RM,1.0147,1.1536,13.7
98,C,RA,0.9998,1.277,27.73
99,C,RM,1.0221,1.208,18.18
99,C,RA,1.0059,1.282,27.45
100,C,RM,1.0111,1.1761,16.32
100,C,RA,1.0217,1.2846,25.74
101,C,RM,1.0017,1.1578,15.59
101,C,RA,1.0135,1.2958,27.85
102,C,RM,1.0054,1.1946,18.81
102,C,RA,1.0225,1.3121,28.32
103,C,RM,1.0104,1.1858,17.36
103,C,RA,1.0072,1.2808,27.17
104,C,RM,1.0156,1.1451,12.75
104,C,RA,1.0192,1.3144,28.96
105,C,RM,1.0164,1.1656,14.68
105,C,RA,1.017,1.3107,28.89
106,C,RM,1.009,1.1701,15.96
106,C,RA,1.0204,1.2744,24.9
107,C,RM,1.0154,1.1782,16.04
107,C,RA,1.0153,1.2852,26.59
108,C,RM,1.0125,1.2189,20.38
108,C,RA,1.0013,1.2898,28.81
109,C,RM,1.0124,1.1701,15.58
109,C,RA,1.0058,1.2965,28.91
110,C,RM,1.0177,1.2016,18.07
110,C,RA,1.024,1.2868,25.67
111,C,RM,1.0203,1.184,16.05
111,C,RA,1.0052,1.2866,27.99
112,C,RM,1.0122,1.2019,18.73
112,C,RA,1.0266,1.2997,26.6
113,C,RM,1.0245,1.1872,15.89
113,C,RA,1.0278,1.2951,26.01
114,C,RM,1.0201,1.1966,17.3
114,C,RA,1.0189,1.2973,27.32
115,C,RM,1.0187,1.1899,16.81
115,C,RA,1.0173,1.2913,26.93
116,C,RM,1.0199,1.2036,18.02
116,C,RA,1.0096,1.2828,27.06
117,C,RM,1.0223,1.171,14.54
117,C,RA,1.0241,1.2958,26.53
118,C,RM,1.0022,1.1554,15.28
118,C,RA,1.026,1.2802,24.78
119,C,RM,1.0175,1.2014,18.07
119,C,RA,1.0157,1.2724,25.27
120,C,RM,1.0334,1.2015,16.27
120,C,RA,1.0213,1.3072,28.0
121,C,RM,1.0226,1.1949,16.85
121,C,RA,1.02,1.2915,26.61
122,C,RM,1.0215,1.2252,19.94
122,C,RA,1.0277,1.2529,21.91
123,C,RM,1.0199,1.2127,18.91
123,C,RA,1.0183,1.3013,27.79
124,C,RM,1.0217,1.1469,12.25
124,C,RA,1.0113,1.2728,25.86
125,C,RM,1.0138,1.1927,17.65
125,C,RA,1.0073,1.3096,30.0
126,C,RM,1.0177,1.2141,19.3
126,C,RA,1.0259,1.2892,25.67
127,C,RM,1.0102,1.1675,15.58
127,C,RA,1.0098,1.2929,28.03
128,C,RM,1.0095,1.185,17.38
128,C,RA,1.0217,1.3005,27.29
129,C,RM,1.0261,1.1803,15.03
129,C,RA,1.0249,1.2714,24.06
130,C,RM,1.0141,1.204,18.72
130,C,RA,1.0208,1.3223,29.54
131,C,RM,1.005,1.1774,17.15
131,C,RA,1.0156,1.2779,25.83
132,C,RM,1.0192,1.1966,17.41
132,C,RA,1.0179,1.2983,27.55
133,C,RM,1.0094,1.1823,17.12
133,C,RA,1.0247,1.3072,27.57
134,C,RM,0.9988,1.1969,19.83
134,C,RA,1.0269,1.268,23.48
135,C,RM,1.0238,1.17,14.29
135,C,RA,1.0302,1.2788,24.12
136,C,RM,1.0119,1.201,18.69
136,C,RA,1.0105,1.3266,31.28
137,C,RM,1.0131,1.1776,16.24
137,C,RA,1.0229,1.2811,25.24
138,C,RM,1.0185,1.2067,18.48
138,C,RA,1.0167,1.2842,26.3
139,C,RM,1.0134,1.1998,18.39
139,C,RA,1.0205,1.2955,26.95
140,C,RM,1.0258,1.2018,17.16
140,C,RA,1.01,1.3194,30.63
141,C,RM,1.0195,1.1443,12.24
141,C,RA,1.0133,1.2653,24.87
142,C,RM,1.0177,1.2032,18.23
142,C,RA,1.0196,1.2624,23.81
143,C,RM,1.0235,1.1761,14.91
143,C,RA,1.0067,1.2874,27.89
144,C,RM,1.0356,1.1826,14.2
144,C,RA,1.014,1.3016,28.37
145,C,RM,1.0089,1.1977,18.72
145,C,RA,1.0167,1.3002,27.88
146,C,RM,1.0238,1.205,17.7
146,C,RA,1.0091,1.2951,28.34
147,C,RM,1.0116,1.2111,19.73
147,C,RA,1.0121,1.2899,27.44
148,C,RM,1.0131,1.1802,16.48
148,C,RA,1.0175,1.263,24.13
149,C,RM,0.9945,1.1934,20.0
149,C,RA,1.018,1.2538,23.17
150,C,RM,1.0339,1.1742,13.57
150,C,RA,1.0058,1.2602,25.29
151,C,RM,1.023,1.1627,13.66
151,C,RA,1.0266,1.2886,25.52
152,C,RM,0.9998,1.205,20.53
152,C,RA,1.0207,1.2797,25.38
153,C,RM,1.0094,1.1995,18.83
153,C,RA,1.0225,1.277,24.89
154,C,RM,1.0288,1.1884,15.51
154,C,RA,1.0265,1.2882,25.5
155,C,RM,1.0217,1.1932,16.78
155,C,RA,1.0242,1.2801,24.99
156,C,RM,1.026,1.176,14.62
156,C,RA,1.0177,1.3079,28.51
157,C,RM,1.0091,1.1838,17.31
157,C,RA,1.0129,1.3151,29.84
158,C,RM,1.0085,1.1743,16.45
158,C,RA,1.0216,1.2573,23.07
159,C,RM,1.0151,1.1854,16.78
159,C,RA,1.0214,1.2602,23.37
160,C,RM,1.0323,1.1674,13.09
160,C,RA,1.0192,1.2726,24.87
161,C,RM,1.0258,1.1824,15.26
161,C,RA,1.0274,1.3006,26.6
162,C,RM,1.0223,1.1579,13.26
162,C,RA,1.0227,1.263,23.49
163,C,RM,1.0162,1.2009,18.17
163,C,RA,1.0225,1.2751,24.7
164,C,RM,1.035,1.1576,11.85
164,C,RA,1.0161,1.2883,26.78
165,C,RM,1.0114,1.1947,18.13
165,C,RA,1.0187,1.3112,28.72
166,C,RM,1.0201,1.2211,19.7
166,C,RA,1.023,1.3212,29.16
167,C,RM,1.0233,1.2094,18.18
167,C,RA,1.0218,1.2853,25.79
168,C,RM,1.0174,1.1958,17.54
168,C,RA,1.0164,1.3142,29.3
169,C,RM,1.025,1.1829,15.4
169,C,RA,1.0101,1.3055,29.25
170,C,RM,1.0107,1.2032,19.05
170,C,RA,1.0222,1.2795,25.17
171,C,RM,1.0306,1.17,13.53
171,C,RA,1.0103,1.2819,26.88
172,C,RM,1.0137,1.1648,14.9
172,C,RA,1.009,1.2897,27.82
173,C,RM,1.0296,1.1727,13.9
173,C,RA,1.0074,1.2658,25.65
174,C,RM,1.0157,1.1916,17.31
174,C,RA,1.0129,1.2696,25.35
175,C,RM,1.0472,1.2121,15.75
175,C,RA,1.0309,1.2916,25.29
176,C,RM,1.0272,1.172,14.1
176,C,RA,1.0129,1.2724,25.62
177,C,RM,1.0178,1.1576,13.73
177,C,RA,1.0117,1.2791,26.43
178,C,RM,1.0107,1.1981,18.54
178,C,RA,1.0161,1.2711,25.1
179,C,RM,1.0079,1.1612,15.21
179,C,RA,1.0217,1.2707,24.37
180,C,RM,1.0235,1.1931,16.57
180,C,RA,1.0147,1.2627,24.44
181,C,RM,1.0166,1.1521,13.32
181,C,RA,1.0228,1.2889,26.02
182,C,RM,1.0147,1.1773,16.02
182,C,RA,1.0061,1.2916,28.38
183,C,RM,1.0374,1.1876,14.48
183,C,RA,1.0135,1.2571,24.03
184,C,RM,1.0291,1.1966,16.27
184,C,RA,1.0291,1.3222,28.49
185,C,RM,1.0179,1.192,17.1
185,C,RA,1.0158,1.2765,25.66
186,C,RM,1.008,1.1721,16.28
186,C,RA,1.0198,1.2892,26.42
187,C,RM,1.0164,1.1765,15.75
187,C,RA,1.0145,1.2754,25.72
188,C,RM,1.0218,1.1714,14.65
188,C,RA,1.0153,1.2887,26.94
189,C,RM,1.0195,1.2326,20.9
189,C,RA,1.0267,1.2761,24.3
190,C,RM,1.0043,1.2223,21.71
190,C,RA,1.0023,1.2687,26.57
191,C,RM,1.02,1.2067,18.3
191,C,RA,1.0162,1.2977,27.69
192,C,RM,1.0315,1.1742,13.83
192,C,RA,1.0142,1.2679,25.01
193,C,RM,1.0104,1.1981,18.58
193,C,RA,1.0155,1.3174,29.72
194,C,RM,1.0233,1.2022,17.48
194,C,RA,1.0213,1.3005,27.33
195,C,RM,1.0172,1.1974,17.71
195,C,RA,1.0104,1.2786,26.54
196,C,RM,1.0046,1.174,16.86
196,C,RA,1.0142,1.2597,24.21
197,C,RM,1.0314,1.2056,16.89
197,C,RA,1.0197,1.2972,27.21
198,C,RM,1.0039,1.1671,16.26
198,C,RA,1.0029,1.3177,31.39
199,C,RM,1.0134,1.1846,16.9
199,C,RA,1.0191,1.2908,26.67
200,C,RM,1.0229,1.1889,16.22
200,C,RA,1.0256,1.2816,24.96
201,C,RM,1.0053,1.1835,17.72
201,C,RA,1.0213,1.2848,25.81
202,C,RM,1.0196,1.1716,14.9
202,C,RA,1.0179,1.2791,25.67
203,C,RM,1.0133,1.1866,17.1
203,C,RA,1.017,1.3421,31.96
204,C,RM,1.0207,1.1975,17.31
204,C,RA,1.0266,1.3224,28.82
205,C,RM,1.0129,1.2234,20.78
205,C,RA,1.0249,1.2676,23.68
206,C,RM,1.018,1.1918,17.08
206,C,RA,1.0348,1.3006,25.69
207,C,RM,1.0211,1.204,17.92
207,C,RA,1.0269,1.28,24.65
208,C,RM,1.0135,1.1586,14.31
208,C,RA,1.0099,1.3115,29.87
209,C,RM,1.0165,1.1763,15.73
209,C,RA,1.0166,1.2793,25.84
210,C,RM,1.0159,1.1974,17.86
210,C,RA,1.0329,1.2922,25.1
211,C,RM,1.0113,1.2087,19.52
211,C,RA,1.0133,1.3231,30.57
212,C,RM,0.994,1.2214,22.88
212,C,RA,1.0135,1.2888,27.16
213,C,RM,1.0204,1.1655,14.22
213,C,RA,1.0238,1.2646,23.52
214,C,RM,1.0172,1.1758,15.59
214,C,RA,1.0264,1.2875,25.44
215,C,RM,1.0007,1.1716,17.08
215,C,RA,1.02,1.3393,31.31
216,C,RM,1.0276,1.1847,15.28
216,C,RA,1.0231,1.2887,25.97
217,C,RM,1.0084,1.2074,19.74
217,C,RA,1.0084,1.3177,30.67
218,C,RM,1.0111,1.2138,20.05
218,C,RA,1.0166,1.2674,24.67
219,C,RM,1.0099,1.1795,16.79
219,C,RA,1.0332,1.2985,25.68
220,C,RM,1.0184,1.1906,16.91
220,C,RA,1.0187,1.2756,25.22
221,C,RM,1.0247,1.2088,17.96
221,C,RA,1.0319,1.2784,23.88
222,C,RM,1.0163,1.1634,14.47
222,C,RA,1.0134,1.2951,27.79
223,C,RM,1.0124,1.2262,21.12
223,C,RA,1.0112,1.3185,30.38
224,C,RM,1.0203,1.1987,17.48
224,C,RA,1.0222,1.3188,29.01
225,C,RM,1.0203,1.1863,16.27
225,C,RA,1.0232,1.27,24.12
226,C,RM,1.0074,1.1564,14.8
226,C,RA,1.017,1.284,26.25
227,C,RM,1.015,1.1854,16.79
227,C,RA,1.0253,1.2514,22.05
228,C,RM,1.0233,1.2236,19.57
228,C,RA,1.0179,1.3022,27.93
229,C,RM,1.0269,1.1816,15.06
229,C,RA,1.0133,1.3199,30.26
230,C,RM,1.018,1.2217,20.01
230,C,RA,1.0178,1.2877,26.52
231,C,RM,1.0197,1.1714,14.87
231,C,RA,1.0204,1.2807,25.51
232,C,RM,1.0219,1.1822,15.69
232,C,RA,1.0068,1.313,30.42
233,C,RM,1.0125,1.1893,17.46
233,C,RA,1.0113,1.2859,27.15
234,C,RM,1.0023,1.2082,20.54
234,C,RA,1.0171,1.2742,25.28
235,C,RM,1.0219,1.1828,15.74
235,C,RA,1.0087,1.2889,27.78
236,C,RM,1.0175,1.2122,19.14
236,C,RA,1.0055,1.283,27.59
237,C,RM,1.0318,1.1515,11.6
237,C,RA,1.0203,1.3422,31.55
238,C,RM,1.0185,1.1597,13.87
238,C,RA,1.0171,1.2962,27.43
239,C,RM,1.0193,1.1769,15.46
239,C,RA,1.0187,1.2929,26.92
240,C,RM,1.015,1.1843,16.67
240,C,RA,1.0172,1.292,27.01
241,C,RM,1.0293,1.2012,16.7
241,C,RA,1.0179,1.29,26.73
242,C,RM,1.0263,1.1787,14.85
242,C,RA,1.0176,1.2546,23.29
243,C,RM,1.0168,1.1947,17.5
243,C,RA,1.0223,1.2708,24.3
244,C,RM,1.0221,1.1937,16.79
244,C,RA,1.0096,1.2704,25.83
245,C,RM,1.0283,1.1904,15.77
245,C,RA,1.0178,1.2817,25.93
246,C,RM,1.0213,1.2023,17.73
246,C,RA,1.0026,1.2893,28.59
247,C,RM,1.0152,1.1781,16.05
247,C,RA,1.0173,1.2736,25.19
248,C,RM,1.0121,1.2057,19.13
248,C,RA,1.0057,1.2975,29.01
249,C,RM,1.0136,1.1621,14.65
249,C,RA,1.0142,1.2902,27.21
250,C,RM,1.0109,1.1446,13.22
250,C,RA,1.0126,1.2812,26.53
251,C,RM,1.0382,1.2153,17.05
251,C,RA,1.0226,1.2925,26.39
252,C,RM,1.0182,1.1926,17.12
252,C,RA,1.0133,1.2413,22.49
253,C,RM,1.0177,1.1929,17.21
253,C,RA,1.0234,1.2847,25.54
254,C,RM,1.0083,1.165,15.54
254,C,RA,1.0258,1.3078,27.49
255,C,RM,1.0102,1.1906,17.87
255,C,RA,1.0254,1.2819,25.01
256,C,RM,1.0212,1.2072,18.21
256,C,RA,1.0203,1.2767,25.13
257,C,RM,1.007,1.177,16.88
257,C,RA,1.021,1.2979,27.12
258,C,RM,1.0016,1.1978,19.59
258,C,RA,1.0088,1.2851,27.39
259,C,RM,1.0229,1.2,17.31
259,C,RA,1.0197,1.3062,28.1
260,C,RM,1.0121,1.2016,18.72
260,C,RA,1.0158,1.294,27.38
261,C,RM,1.0155,1.1687,15.09
261,C,RA,1.0185,1.262,23.91
262,C,RM,1.018,1.1878,16.68
262,C,RA,1.0142,1.3005,28.23
263,C,RM,1.0247,1.185,15.64
263,C,RA,1.0261,1.3032,27.01
264,C,RM,1.019,1.2008,17.84
264,C,RA,1.0229,1.2938,26.48
265,C,RM,1.026,1.1834,15.34
265,C,RA,1.0138,1.2726,25.53
266,C,RM,1.0113,1.1855,17.23
266,C,RA,1.0041,1.2843,27.9
267,C,RM,1.0213,1.1742,14.98
267,C,RA,1.0104,1.311,29.75
268,C,RM,1.0233,1.1781,15.12
268,C,RA,1.0219,1.2641,23.7
269,C,RM,1.0319,1.1936,15.66
269,C,RA,1.0161,1.2856,26.51
270,C,RM,1.0214,1.1945,16.95
270,C,RA,1.0113,1.2747,26.05
271,C,RM,1.0271,1.2058,17.4
271,C,RA,1.0135,1.2944,27.72
272,C,RM,1.0195,1.1886,16.59
272,C,RA,1.0118,1.2935,27.84
273,C,RM,1.0186,1.1947,17.29
273,C,RA,1.0148,1.272,25.34
274,C,RM,1.0156,1.1813,16.32
274,C,RA,1.0093,1.2653,25.36
275,C,RM,1.02,1.2023,17.87
275,C,RA,1.0185,1.2559,23.31
276,C,RM,1.023,1.2025,17.54
276,C,RA,1.0082,1.2823,27.18
277,C,RM,1.0123,1.1987,18.41
277,C,RA,1.0116,1.2693,25.48
278,C,RM,1.0227,1.2161,18.91
278,C,RA,1.02,1.2814,25.63
279,C,RM,1.0244,1.2024,17.38
279,C,RA,1.0031,1.2897,28.57
280,C,RM,1.0149,1.1989,18.13
280,C,RA,1.015,1.293,27.38
281,C,RM,1.0396,1.1722,12.76
281,C,RA,1.0295,1.2882,25.13
282,C,RM,1.0158,1.1977,17.91
282,C,RA,1.0197,1.302,27.68
283,C,RM,1.0032,1.1906,18.68
283,C,RA,1.0089,1.3333,32.16
284,C,RM,1.0182,1.2155,19.37
284,C,RA,1.0098,1.2787,26.63
285,C,RM,1.0228,1.1905,16.39
285,C,RA,1.0161,1.3122,29.14
286,C,RM,1.0145,1.2178,20.04
286,C,RA,1.0238,1.2731,24.35
287,C,RM,1.0333,1.1607,12.33
287,C,RA,1.0142,1.3175,29.9
288,C,RM,1.009,1.1892,17.86
288,C,RA,1.0153,1.2819,26.26
289,C,RM,1.0268,1.1656,13.52
289,C,RA,1.0283,1.3231,28.68
290,C,RM,1.0138,1.1773,16.13
290,C,RA,1.0091,1.2784,26.69
291,C,RM,1.0254,1.173,14.39
291,C,RA,1.0003,1.2894,28.9
292,C,RM,1.0172,1.159,13.94
292,C,RA,1.0129,1.2808,26.44
293,C,RM,1.0301,1.1867,15.2
293,C,RA,1.0216,1.2982,27.08
294,C,RM,1.0102,1.1679,15.61
294,C,RA,1.0155,1.2599,24.06
295,C,RM,1.0217,1.1899,16.46
295,C,RA,1.0199,1.3007,27.54
296,C,RM,1.0187,1.1886,16.68
296,C,RA,1.0147,1.2918,27.31
297,C,RM,1.0287,1.1801,14.72
297,C,RA,1.0239,1.2819,25.2
298,C,RM,0.9957,1.1827,18.78
298,C,RA,1.0272,1.2993,26.49
299,C,RM,1.0129,1.2001,18.48
299,C,RA,1.0184,1.2994,27.58
300,C,RM,1.018,1.1808,15.98
300,C,RA,1.0346,1.2766,23.39
301,C,RM,1.0206,1.2167,19.22
301,C,RA,1.018,1.3091,28.6
302,C,RM,1.0236,1.2003,17.26
302,C,RA,1.0208,1.3204,29.35
303,C,RM,1.0221,1.1965,17.07
303,C,RA,1.0151,1.2941,27.49
304,C,RM,1.0117,1.1966,18.27
304,C,RA,1.0257,1.288,25.58
305,C,RM,0.9955,1.1746,17.99
305,C,RA,1.0183,1.2689,24.61
306,C,RM,1.028,1.2055,17.27
306,C,RA,1.0177,1.2766,25.44
307,C,RM,1.0237,1.1875,16.0
307,C,RA,1.0195,1.3019,27.7
308,C,RM,1.0146,1.1713,15.44
308,C,RA,1.0068,1.2765,26.78
309,C,RM,1.0162,1.1652,14.66
309,C,RA,1.0157,1.2773,25.75
310,C,RM,1.0378,1.1923,14.88
310,C,RA,1.0202,1.2962,27.06
311,C,RM,1.0216,1.2207,19.5
311,C,RA,1.0116,1.2744,25.97
312,C,RM,1.0204,1.1894,16.56
312,C,RA,0.9992,1.2719,27.29
313,C,RM,1.0134,1.1837,16.8
313,C,RA,1.0141,1.281,26.32
314,C,RM,1.0179,1.2258,20.42
314,C,RA,1.021,1.2813,25.5
315,C,RM,1.0353,1.2266,18.48
315,C,RA,1.0242,1.2784,24.82
316,C,RM,1.01,1.1675,15.59
316,C,RA,1.027,1.2542,22.13
317,C,RM,1.0289,1.1831,14.99
317,C,RA,1.0187,1.3046,28.06
318,C,RM,1.0055,1.2207,21.41
318,C,RA,1.0139,1.28,26.25
319,C,RM,1.0295,1.2029,16.84
319,C,RA,1.0258,1.2617,23.0
320,C,RM,1.0384,1.1663,12.32
320,C,RA,1.0041,1.3009,29.56
321,C,RM,1.0143,1.2128,19.57
321,C,RA,1.0221,1.2808,25.3
322,C,RM,1.0247,1.1761,14.78
322,C,RA,1.0245,1.2695,23.92
323,C,RM,1.0086,1.1621,15.22
323,C,RA,1.0121,1.2765,26.12
324,C,RM,1.0116,1.1739,16.04
324,C,RA,1.0103,1.2769,26.39
325,C,RM,1.0181,1.1887,16.75
325,C,RA,1.0115,1.296,28.12
326,C,RM,1.0248,1.1951,16.62
326,C,RA,1.0122,1.3164,30.05
327,C,RM,1.0093,1.1989,18.78
327,C,RA,1.0126,1.2809,26.5
328,C,RM,1.0088,1.1928,18.24
328,C,RA,1.0158,1.2824,26.24
329,C,RM,1.0334,1.1837,14.54
329,C,RA,1.0214,1.252,22.58
330,C,RM,1.0111,1.1876,17.46
330,C,RA,1.0178,1.2665,24.44
331,C,RM,1.0214,1.1793,15.46
331,C,RA,1.006,1.2716,26.41
332,C,RM,1.0197,1.1951,17.2
332,C,RA,1.0067,1.2918,28.33
333,C,RM,1.0155,1.1627,14.49
333,C,RA,1.0082,1.298,28.75
334,C,RM,1.0118,1.1619,14.83
334,C,RA,1.0082,1.258,24.78
335,C,RM,1.0116,1.1673,15.39
335,C,RA,1.0207,1.316,28.93
336,C,RM,1.0081,1.2073,19.76
336,C,RA,1.0222,1.258,23.06
337,C,RM,1.0276,1.1844,15.26
337,C,RA,1.0186,1.257,23.4
338,C,RM,1.0345,1.1714,13.24
338,C,RA,1.02,1.2694,24.45
339,C,RM,1.0042,1.1898,18.48
339,C,RA,1.0208,1.284,25.77
