Episode,Scenario,Condition,CM_LateralDeviation_m,Observed_LateralDeviation_m,RelativeDegradation_percent
4,C,RA,0.7916,1.0333,30.53
5,C,RM,0.8037,0.9745,21.25
5,C,RA,0.7992,1.0453,30.8
6,C,RM,0.8042,0.9568,18.98
6,C,RA,0.8058,1.0225,26.89
7,C,RM,0.7978,0.9781,22.6
7,C,RA,0.8097,1.0492,29.58
8,C,RM,0.8145,0.9806,20.39
8,C,RA,0.8133,1.0864,33.58
9,C,RM,0.8032,0.951,18.4
9,C,RA,0.8057,1.0501,30.34
10,C,RM,0.7985,0.9482,18.75
10,C,RA,0.7981,1.074,34.56
11,C,RM,0.8007,0.9461,18.17
11,C,RA,0.8024,1.0651,32.73
12,C,RM,0.8012,0.9745,21.63
12,C,RA,0.784,1.0446,33.24
13,C,RM,0.8062,0.9475,17.52
13,C,RA,0.8152,1.0679,30.99
14,C,RM,0.8139,0.9416,15.68
14,C,RA,0.8051,1.0722,33.17
15,C,RM,0.7968,0.9597,20.44
15,C,RA,0.8118,1.0774,32.71
16,C,RM,0.8018,0.9542,19.01
16,C,RA,0.807,1.0395,28.81
17,C,RM,0.8096,0.947,16.96
17,C,RA,0.7875,1.03,30.79
18,C,RM,0.797,0.9565,20.02
18,C,RA,0.7918,1.0476,32.31
19,C,RM,0.8041,0.97,20.63
19,C,RA,0.8053,1.0705,32.93
20,C,RM,0.8029,0.9444,17.62
20,C,RA,0.8084,1.0409,28.76
21,C,RM,0.7971,0.9469,18.78
21,C,RA,0.8013,1.039,29.67
22,C,RM,0.8115,1.0177,25.41
22,C,RA,0.8128,1.0359,27.45
23,C,RM,0.8125,0.9661,18.9
23,C,RA,0.8282,1.0421,25.82
24,C,RM,0.7907,0.9538,20.64
24,C,RA,0.799,1.0711,34.07
25,C,RM,0.8111,0.9494,17.06
25,C,RA,0.8139,1.0678,31.2
26,C,RM,0.7986,0.9656,20.92
26,C,RA,0.7991,1.0678,33.61
27,C,RM,0.7968,0.9681,21.49
27,C,RA,0.7995,1.0327,29.18
28,C,RM,0.8201,0.9599,17.05
28,C,RA,0.8113,1.0965,35.15
29,C,RM,0.787,0.97,23.26
29,C,RA,0.8001,1.0781,34.75
30,C,RM,0.8073,0.9603,18.96
30,C,RA,0.8023,1.0577,31.83
31,C,RM,0.797,0.9315,16.87
31,C,RA,0.8003,1.0417,30.16
32,C,RM,0.7965,1.0067,26.39
32,C,RA,0.8097,1.0717,32.36
33,C,RM,0.8105,0.9667,19.27
33,C,RA,0.7984,1.0773,34.92
34,C,RM,0.8142,0.9504,16.73
34,C,RA,0.7867,1.0437,32.66
35,C,RM,0.8199,0.9475,15.55
35,C,RA,0.792,1.0874,37.3
36,C,RM,0.8063,0.9651,19.69
36,C,RA,0.8033,1.0774,34.12
37,C,RM,0.8007,0.9648,20.5
37,C,RA,0.8004,1.0657,33.14
38,C,RM,0.8043,0.9794,21.78
38,C,RA,0.7947,1.084,36.41
39,C,RM,0.7987,0.9742,21.97
39,C,RA,0.8063,1.0338,28.22
40,C,RM,0.8012,0.9506,18.66
40,C,RA,0.7919,1.0512,32.74
41,C,RM,0.7925,0.9705,22.46
41,C,RA,0.8045,1.0708,33.09
42,C,RM,0.8152,0.9874,21.12
42,C,RA,0.8032,1.0605,32.03
43,C,RM,0.8062,0.9804,21.62
43,C,RA,0.8039,1.0703,33.14
44,C,RM,0.7979,0.9176,15.0
44,C,RA,0.7961,1.068,34.15
45,C,RM,0.8029,0.9848,22.66
45,C,RA,0.8076,1.0546,30.58
46,C,RM,0.8294,0.9759,17.65
46,C,RA,0.7991,1.0639,33.14
47,C,RM,0.8022,0.9691,20.8
47,C,RA,0.8084,1.0535,30.32
48,C,RM,0.8047,0.9748,21.13
48,C,RA,0.8122,1.0669,31.36
49,C,RM,0.7907,0.9438,19.36
49,C,RA,0.8061,1.0464,29.81
50,C,RM,0.8046,0.9554,18.74
50,C,RA,0.8046,1.0448,29.85
51,C,RM,0.8035,0.9731,21.1
51,C,RA,0.7933,1.0619,33.86
52,C,RM,0.8043,0.9849,22.46
52,C,RA,0.8137,1.0488,28.88
53,C,RM,0.808,0.9874,22.21
53,C,RA,0.8077,1.0737,32.93
54,C,RM,0.8169,0.9584,17.32
54,C,RA,0.8036,1.0397,29.39
55,C,RM,0.8074,0.9597,18.86
55,C,RA,0.7952,1.0653,33.96
56,C,RM,0.8115,0.9484,16.88
56,C,RA,0.7943,1.0371,30.58
57,C,RM,0.8139,0.984,20.9
57,C,RA,0.8102,1.0348,27.72
58,C,RM,0.8025,0.961,19.75
58,C,RA,0.8089,1.0456,29.26
59,C,RM,0.8011,0.9456,18.03
59,C,RA,0.8062,1.071,32.84
60,C,RM,0.8098,0.9472,16.96
60,C,RA,0.7886,1.0781,36.71
61,C,RM,0.8114,0.9752,20.18
61,C,RA,0.816,1.0572,29.56
62,C,RM,0.8209,0.9727,18.5
62,C,RA,0.8049,1.0611,31.83
63,C,RM,0.8041,0.9635,19.82
63,C,RA,0.8034,1.0707,33.26
64,C,RM,0.8016,0.9776,21.95
64,C,RA,0.8022,1.0856,35.33
65,C,RM,0.8058,0.9527,18.22
65,C,RA,0.8154,1.0568,29.61
66,C,RM,0.8067,0.962,19.25
66,C,RA,0.8111,1.0878,34.13
67,C,RM,0.7942,0.962,21.14
67,C,RA,0.7938,1.0727,35.13
68,C,RM,0.789,0.9566,21.25
68,C,RA,0.806,1.0723,33.04
69,C,RM,0.7995,0.9603,20.12
69,C,RA,0.811,1.068,31.69
70,C,RM,0.7999,0.9839,23.0
70,C,RA,0.7975,1.0452,31.06
71,C,RM,0.8017,0.9584,19.55
71,C,RA,0.8002,1.0604,32.53
72,C,RM,0.8156,0.9994,22.53
72,C,RA,0.8,1.0507,31.34
73,C,RM,0.8125,0.9998,23.05
73,C,RA,0.7983,1.0453,30.95
74,C,RM,0.7908,0.9709,22.77
74,C,RA,0.794,1.0645,34.07
75,C,RM,0.7998,1.0022,25.3
75,C,RA,0.8161,1.0704,31.16
76,C,RM,0.7961,0.9684,21.64
76,C,RA,0.8145,1.0564,29.7
77,C,RM,0.8074,0.9368,16.02
77,C,RA,0.8094,1.0821,33.7
78,C,RM,0.8103,0.9302,14.79
78,C,RA,0.8061,1.052,30.5
79,C,RM,0.8109,0.968,19.37
79,C,RA,0.8118,1.0661,31.32
80,C,RM,0.7886,0.9597,21.7
80,C,RA,0.8084,1.0735,32.79
81,C,RM,0.8078,0.992,22.8
81,C,RA,0.8005,1.0477,30.88
82,C,RM,0.8033,0.9623,19.78
82,C,RA,0.7989,1.059,32.57
83,C,RM,0.809,0.9797,21.1
83,C,RA,0.8005,1.0284,28.48
84,C,RM,0.8223,0.9506,15.6
84,C,RA,0.7986,1.0671,33.62
85,C,RM,0.7989,0.9518,19.15
85,C,RA,0.8158,1.0719,31.39
86,C,RM,0.8041,0.9558,18.87
86,C,RA,0.8038,1.0858,35.08
87,C,RM,0.792,0.9673,22.13
87,C,RA,0.8015,1.0521,31.26
88,C,RM,0.7975,0.9752,22.28
88,C,RA,0.8008,1.0712,33.76
89,C,RM,0.8121,0.9742,19.97
89,C,RA,0.8043,1.0568,31.4
90,C,RM,0.8026,0.9494,18.3
90,C,RA,0.7988,1.0644,33.25
91,C,RM,0.7926,0.9506,19.93
91,C,RA,0.8101,1.0213,26.08
92,C,RM,0.7993,0.9782,22.38
92,C,RA,0.8007,1.0961,36.9
93,C,RM,0.7981,0.9736,21.98
93,C,RA,0.7973,1.085,36.08
94,C,RM,0.807,0.9473,17.38
94,C,RA,0.7942,1.0912,37.39
95,C,RM,0.794,0.9463,19.18
95,C,RA,0.8113,1.0406,28.26
96,C,RM,0.7962,0.9811,23.22
96,C,RA,0.8072,1.0541,30.58
97,C,RM,0.8,0.9574,19.67
97,C,RA,0.7904,1.0456,32.29
98,C,RM,0.8071,0.9914,22.84
98,C,RA,0.7979,1.0657,33.56
99,C,RM,0.8176,0.9507,16.27
99,C,RA,0.8025,1.0519,31.07
100,C,RM,0.7916,0.9354,18.17
100,C,RA,0.8057,1.0616,31.76
101,C,RM,0.801,0.9829,22.71
101,C,RA,0.7985,1.0656,33.45
102,C,RM,0.8066,0.9844,22.04
102,C,RA,0.7958,1.036,30.19
103,C,RM,0.8077,0.9783,21.12
103,C,RA,0.809,1.0674,31.94
104,C,RM,0.7941,0.9465,19.19
104,C,RA,0.7895,1.054,33.5
105,C,RM,0.7995,0.9662,20.85
105,C,RA,0.8113,1.0843,33.64
106,C,RM,0.7854,0.9798,24.75
106,C,RA,0.8025,1.0571,31.73
107,C,RM,0.7982,0.9771,22.41
107,C,RA,0.7966,1.064,33.55
108,C,RM,0.8023,0.9887,23.22
108,C,RA,0.8023,1.0515,31.07
109,C,RM,0.7906,0.9621,21.68
109,C,RA,0.8087,1.0506,29.91
110,C,RM,0.793,0.9575,20.74
110,C,RA,0.8161,1.0811,32.47
111,C,RM,0.793,0.9745,22.89
111,C,RA,0.8141,1.0652,30.84
112,C,RM,0.8006,0.9409,17.52
112,C,RA,0.8044,1.0582,31.56
113,C,RM,0.8077,0.9479,17.37
113,C,RA,0.808,1.0737,32.89
114,C,RM,0.8133,0.9559,17.52
114,C,RA,0.8042,1.0518,30.78
115,C,RM,0.8128,0.977,20.2
115,C,RA,0.807,1.0496,30.06
116,C,RM,0.7937,0.9697,22.17
116,C,RA,0.799,1.1007,37.75
117,C,RM,0.8059,0.9591,19.01
117,C,RA,0.8013,1.0565,31.85
118,C,RM,0.7929,0.9456,19.26
118,C,RA,0.8106,1.0791,33.13
119,C,RM,0.8,0.9215,15.18
119,C,RA,0.7905,1.0834,37.05
120,C,RM,0.8164,0.9655,18.26
120,C,RA,0.8038,1.0351,28.77
121,C,RM,0.8026,0.9529,18.73
121,C,RA,0.7892,1.0491,32.93
122,C,RM,0.8091,0.9825,21.43
122,C,RA,0.7933,1.0571,33.25
123,C,RM,0.8015,0.9518,18.76
123,C,RA,0.8039,1.0353,28.78
124,C,RM,0.804,0.9447,17.5
124,C,RA,0.8059,1.0912,35.4
125,C,RM,0.8027,0.9558,19.08
125,C,RA,0.8179,1.045,27.78
126,C,RM,0.7931,0.9636,21.5
126,C,RA,0.8284,1.0962,32.33
127,C,RM,0.8087,0.9652,19.35
127,C,RA,0.8037,1.0703,33.18
128,C,RM,0.8011,0.9717,21.3
128,C,RA,0.8035,1.0692,33.06
129,C,RM,0.7972,0.9606,20.5
129,C,RA,0.7827,1.0527,34.49
130,C,RM,0.8144,0.9906,21.63
130,C,RA,0.8051,1.0436,29.63
131,C,RM,0.7973,0.9582,20.19
131,C,RA,0.8024,1.0476,30.55
132,C,RM,0.8018,0.9823,22.52
132,C,RA,0.7866,1.08,37.3
133,C,RM,0.803,0.9701,20.82
133,C,RA,0.802,1.0568,31.77
134,C,RM,0.8117,0.9632,18.65
134,C,RA,0.7866,1.0294,30.87
135,C,RM,0.8098,0.9612,18.7
135,C,RA,0.8149,1.0543,29.38
136,C,RM,0.8055,0.9604,19.23
136,C,RA,0.7928,1.0354,30.6
137,C,RM,0.8069,0.9422,16.77
137,C,RA,0.7953,1.0141,27.52
138,C,RM,0.8103,0.9593,18.39
138,C,RA,0.7983,1.0942,37.07
139,C,RM,0.8079,0.9823,21.59
139,C,RA,0.7974,1.0593,32.83
140,C,RM,0.8144,0.9406,15.49
140,C,RA,0.8005,1.0596,32.38
141,C,RM,0.8011,0.9731,21.46
141,C,RA,0.8071,1.0632,31.73
142,C,RM,0.7915,0.9711,22.69
142,C,RA,0.8069,1.0897,35.05
143,C,RM,0.7929,0.988,24.6
143,C,RA,0.8045,1.0713,33.16
144,C,RM,0.805,0.9457,17.48
144,C,RA,0.7954,1.0486,31.83
145,C,RM,0.8032,0.9625,19.82
145,C,RA,0.811,1.0713,32.1
146,C,RM,0.7995,0.9514,19.01
146,C,RA,0.7953,1.0508,32.13
147,C,RM,0.8065,0.9549,18.41
147,C,RA,0.8204,1.0896,32.81
148,C,RM,0.8243,0.9564,16.02
148,C,RA,0.8107,1.0681,31.76
149,C,RM,0.8113,0.9842,21.31
149,C,RA,0.8201,1.0578,28.98
150,C,RM,0.7914,0.9588,21.15
150,C,RA,0.8011,1.0396,29.77
151,C,RM,0.8058,0.9467,17.48
151,C,RA,0.8029,1.0398,29.51
152,C,RM,0.8056,0.9615,19.35
152,C,RA,0.8015,1.0221,27.52
153,C,RM,0.8072,1.0026,24.21
153,C,RA,0.8043,1.0526,30.88
154,C,RM,0.8017,0.923,15.13
154,C,RA,0.8087,1.0931,35.17
155,C,RM,0.7885,0.9097,15.38
155,C,RA,0.8072,1.0749,33.16
156,C,RM,0.7959,0.9651,21.26
156,C,RA,0.7903,1.0419,31.83
157,C,RM,0.8101,0.9818,21.2
157,C,RA,0.8072,1.0624,31.61
158,C,RM,0.8029,0.9368,16.68
158,C,RA,0.8113,1.0217,25.93
159,C,RM,0.7852,1.0001,27.37
159,C,RA,0.803,1.0411,29.64
160,C,RM,0.8157,0.963,18.07
160,C,RA,0.8049,1.0473,30.12
161,C,RM,0.8027,0.9606,19.67
161,C,RA,0.805,1.0064,25.02
162,C,RM,0.8027,0.9407,17.19
162,C,RA,0.8098,1.0189,25.81
163,C,RM,0.8041,0.9738,21.1
163,C,RA,0.8111,1.0783,32.95
164,C,RM,0.8024,0.9723,21.17
164,C,RA,0.802,1.0438,30.14
165,C,RM,0.7997,0.9457,18.26
165,C,RA,0.7993,1.0509,31.48
166,C,RM,0.7954,0.9676,21.64
166,C,RA,0.7942,1.0853,36.65
167,C,RM,0.8005,0.9643,20.46
167,C,RA,0.8083,1.028,27.19
168,C,RM,0.8016,0.9576,19.47
168,C,RA,0.8005,1.0507,31.25
169,C,RM,0.8025,0.9417,17.35
169,C,RA,0.8117,1.0419,28.36
170,C,RM,0.808,0.9827,21.63
170,C,RA,0.8037,1.0737,33.6
171,C,RM,0.8052,0.9507,18.08
171,C,RA,0.8065,1.035,28.33
172,C,RM,0.8038,0.9824,22.22
172,C,RA,0.8061,1.0743,33.27
173,C,RM,0.803,0.9489,18.18
173,C,RA,0.813,1.0512,29.3
174,C,RM,0.8044,0.9715,20.78
174,C,RA,0.8039,1.109,37.95
175,C,RM,0.7873,0.9608,22.04
175,C,RA,0.7933,1.0274,29.5
176,C,RM,0.8047,0.9413,16.98
176,C,RA,0.8024,1.0503,30.9
177,C,RM,0.7926,0.9563,20.66
177,C,RA,0.7881,1.0452,32.63
178,C,RM,0.7894,0.9873,25.07
178,C,RA,0.8068,1.0591,31.26
179,C,RM,0.81,0.9785,20.81
179,C,RA,0.8013,1.0476,30.74
180,C,RM,0.8081,0.976,20.78
180,C,RA,0.8036,1.0874,35.32
181,C,RM,0.8,0.9827,22.84
181,C,RA,0.8136,1.0404,27.87
182,C,RM,0.8017,0.9586,19.57
182,C,RA,0.8005,1.0694,33.59
183,C,RM,0.8177,0.9634,17.82
183,C,RA,0.8054,1.072,33.11
184,C,RM,0.8152,0.9714,19.16
184,C,RA,0.7909,1.0581,33.78
185,C,RM,0.8135,0.9813,20.63
185,C,RA,0.8007,1.0723,33.93
186,C,RM,0.817,0.9932,21.57
186,C,RA,0.7899,1.023,29.51
187,C,RM,0.7993,0.9568,19.71
187,C,RA,0.8049,1.0431,29.59
188,C,RM,0.8021,0.9677,20.65
188,C,RA,0.7937,1.0439,31.53
189,C,RM,0.8163,0.9794,19.98
189,C,RA,0.7971,1.062,33.23
190,C,RM,0.7884,0.9822,24.58
190,C,RA,0.7873,1.0468,32.96
191,C,RM,0.7901,0.9645,22.08
191,C,RA,0.8041,1.0848,34.91
192,C,RM,0.8043,0.9645,19.91
192,C,RA,0.8013,1.0773,34.44
193,C,RM,0.8039,0.9652,20.06
193,C,RA,0.8211,1.0635,29.52
194,C,RM,0.8055,0.9891,22.8
194,C,RA,0.8043,1.0731,33.41
195,C,RM,0.7962,0.9306,16.88
195,C,RA,0.7911,1.0549,33.34
196,C,RM,0.812,0.9138,12.55
196,C,RA,0.8054,1.0601,31.62
197,C,RM,0.8087,1.0099,24.89
197,C,RA,0.8092,1.0464,29.32
198,C,RM,0.809,0.9959,23.11
198,C,RA,0.8048,1.0463,30.01
199,C,RM,0.8103,0.9748,20.3
199,C,RA,0.8084,1.0613,31.28
200,C,RM,0.8034,0.9796,21.94
200,C,RA,0.8024,1.0822,34.86
201,C,RM,0.8029,0.9623,19.86
201,C,RA,0.7948,1.0904,37.19
202,C,RM,0.8017,0.9487,18.34
202,C,RA,0.8023,1.0627,32.46
203,C,RM,0.809,0.9567,18.25
203,C,RA,0.8166,1.0769,31.88
204,C,RM,0.7839,0.966,23.22
204,C,RA,0.8171,1.0531,28.89
205,C,RM,0.8013,0.9726,21.37
205,C,RA,0.8023,1.0832,35.02
206,C,RM,0.8095,0.9514,17.52
206,C,RA,0.8021,1.0828,35.0
207,C,RM,0.7912,0.9636,21.79
207,C,RA,0.7992,1.0445,30.69
208,C,RM,0.8069,0.9699,20.2
208,C,RA,0.8055,1.0805,34.15
209,C,RM,0.7972,0.9498,19.15
209,C,RA,0.793,1.078,35.94
210,C,RM,0.8022,0.9925,23.71
210,C,RA,0.7955,1.0664,34.04
211,C,RM,0.8025,0.9578,19.36
211,C,RA,0.8146,1.0679,31.09
212,C,RM,0.8012,0.9468,18.17
212,C,RA,0.7826,1.068,36.48
213,C,RM,0.7967,0.983,23.39
213,C,RA,0.8158,1.0645,30.49
214,C,RM,0.8098,0.9579,18.29
214,C,RA,0.8075,1.073,32.87
215,C,RM,0.8052,0.9896,22.9
215,C,RA,0.7932,1.0553,33.04
216,C,RM,0.7924,0.998,25.95
216,C,RA,0.8079,1.0757,33.15
217,C,RM,0.8089,0.958,18.42
217,C,RA,0.793,1.0466,31.97
218,C,RM,0.8199,0.9519,16.11
218,C,RA,0.8035,1.061,32.05
219,C,RM,0.8108,0.9627,18.74
219,C,RA,0.8117,1.0338,27.35
220,C,RM,0.8129,0.9784,20.35
220,C,RA,0.8109,1.0695,31.9
221,C,RM,0.7936,0.9701,22.25
221,C,RA,0.812,1.0868,33.84
222,C,RM,0.7993,0.9775,22.3
222,C,RA,0.804,1.0342,28.63
223,C,RM,0.7983,0.9548,19.61
223,C,RA,0.801,1.073,33.96
224,C,RM,0.8117,0.9477,16.76
224,C,RA,0.8134,1.0504,29.14
225,C,RM,0.7934,0.9845,24.09
225,C,RA,0.8128,1.0397,27.93
226,C,RM,0.8111,0.9699,19.58
226,C,RA,0.8059,1.041,29.17
227,C,RM,0.7816,0.9766,24.95
227,C,RA,0.806,1.0294,27.72
228,C,RM,0.8019,0.9861,22.97
228,C,RA,0.8066,1.0519,30.4
229,C,RM,0.7871,0.976,23.99
229,C,RA,0.7966,1.0792,35.46
230,C,RM,0.8083,0.9683,19.79
230,C,RA,0.7969,1.0894,36.7
231,C,RM,0.8019,0.9597,19.67
231,C,RA,0.803,1.0785,34.3
232,C,RM,0.8049,0.9434,17.21
232,C,RA,0.8095,1.0519,29.95
233,C,RM,0.8075,0.9296,15.12
233,C,RA,0.7903,1.0796,36.61
234,C,RM,0.7927,0.9495,19.78
234,C,RA,0.8068,1.0655,32.07
235,C,RM,0.8106,0.9449,16.56
235,C,RA,0.8,1.0762,34.53
236,C,RM,0.7893,0.9438,19.58
236,C,RA,0.7963,1.0928,37.23
237,C,RM,0.801,0.9752,21.75
237,C,RA,0.814,1.0616,30.42
238,C,RM,0.8013,0.9616,20.0
238,C,RA,0.7906,1.0798,36.58
239,C,RM,0.8094,0.953,17.73
239,C,RA,0.7892,1.0027,27.06
240,C,RM,0.8034,0.986,22.74
240,C,RA,0.8042,1.0749,33.65
241,C,RM,0.7978,0.9581,20.09
241,C,RA,0.8144,1.0395,27.64
242,C,RM,0.8017,0.9707,21.08
242,C,RA,0.8191,1.0563,28.96
243,C,RM,0.7916,0.9204,16.27
243,C,RA,0.8104,1.0482,29.35
244,C,RM,0.8114,0.9313,14.78
244,C,RA,0.7852,1.0524,34.02
245,C,RM,0.7956,0.9564,20.21
245,C,RA,0.811,1.0724,32.23
246,C,RM,0.7822,0.9616,22.93
246,C,RA,0.8073,1.0327,27.91
247,C,RM,0.8093,0.9507,17.47
247,C,RA,0.7908,1.0821,36.83
248,C,RM,0.805,0.9645,19.81
248,C,RA,0.7915,1.0364,30.95
249,C,RM,0.8024,0.9724,21.18
249,C,RA,0.7889,1.0725,35.96
250,C,RM,0.7999,0.9511,18.9
250,C,RA,0.8085,1.0314,27.57
251,C,RM,0.805,0.9683,20.29
251,C,RA,0.8018,1.0384,29.51
252,C,RM,0.7896,0.9344,18.33
252,C,RA,0.7957,1.0325,29.76
253,C,RM,0.7902,0.9655,22.19
253,C,RA,0.8001,1.0567,32.07
254,C,RM,0.8058,0.9533,18.31
254,C,RA,0.8044,1.0377,29.0
255,C,RM,0.8148,0.9583,17.61
255,C,RA,0.7987,1.06,32.71
256,C,RM,0.7992,0.9478,18.6
256,C,RA,0.8021,1.0351,29.05
257,C,RM,0.8081,0.9837,21.72
257,C,RA,0.7961,1.0651,33.78
258,C,RM,0.8051,0.94,16.76
258,C,RA,0.7999,1.059,32.39
259,C,RM,0.8096,0.9422,16.38
259,C,RA,0.7993,1.0799,35.11
260,C,RM,0.7997,0.941,17.66
260,C,RA,0.7993,1.0591,32.5
261,C,RM,0.8033,0.9602,19.53
261,C,RA,0.8111,1.0822,33.42
262,C,RM,0.8126,0.981,20.72
262,C,RA,0.8013,1.0389,29.65
263,C,RM,0.8055,0.9498,17.92
263,C,RA,0.8048,1.0902,35.46
264,C,RM,0.8077,0.9383,16.16
264,C,RA,0.7994,1.0872,36.0
265,C,RM,0.812,0.9535,17.43
265,C,RA,0.7961,1.0643,33.7
266,C,RM,0.8023,0.9555,19.09
266,C,RA,0.8079,1.0459,29.47
267,C,RM,0.8084,0.9978,23.43
267,C,RA,0.7961,1.0705,34.47
268,C,RM,0.7995,0.95,18.82
268,C,RA,0.811,1.0461,28.99
269,C,RM,0.8114,0.9653,18.97
269,C,RA,0.8045,1.0858,34.96
270,C,RM,0.7998,0.9685,21.09
270,C,RA,0.8044,1.0687,32.86
271,C,RM,0.8123,0.9287,14.33
271,C,RA,0.8127,1.0564,29.98
272,C,RM,0.8042,0.9429,17.25
272,C,RA,0.8016,1.0673,33.15
273,C,RM,0.8134,0.98,20.47
273,C,RA,0.8,1.0652,33.16
274,C,RM,0.8047,0.9624,19.6
274,C,RA,0.8009,1.0745,34.16
275,C,RM,0.8194,0.9672,18.05
275,C,RA,0.8018,1.0718,33.67
276,C,RM,0.81,0.9706,19.83
276,C,RA,0.8104,1.0725,32.34
277,C,RM,0.8151,0.9575,17.48
277,C,RA,0.8075,1.0498,30.01
278,C,RM,0.8001,0.9445,18.04
278,C,RA,0.7957,1.0499,31.95
279,C,RM,0.7928,0.9657,21.8
279,C,RA,0.8037,1.0485,30.46
280,C,RM,0.8156,0.9687,18.77
280,C,RA,0.7852,1.0306,31.25
281,C,RM,0.7948,0.9587,20.62
281,C,RA,0.8003,1.0472,30.85
282,C,RM,0.8069,0.9659,19.7
282,C,RA,0.8066,1.0827,34.24
283,C,RM,0.7987,0.9286,16.27
283,C,RA,0.7939,1.0821,36.29
284,C,RM,0.8045,0.9807,21.91
284,C,RA,0.7971,1.0483,31.52
285,C,RM,0.8087,0.9725,20.25
285,C,RA,0.8072,1.0665,32.13
286,C,RM,0.7913,0.9684,22.37
286,C,RA,0.7924,1.0963,38.35
287,C,RM,0.8029,0.9661,20.33
287,C,RA,0.8053,1.0872,35.0
288,C,RM,0.7991,0.9454,18.32
288,C,RA,0.8105,1.0568,30.39
289,C,RM,0.8047,0.9571,18.95
289,C,RA,0.7908,1.0723,35.59
290,C,RM,0.8192,0.9681,18.16
290,C,RA,0.79,1.0674,35.12
291,C,RM,0.7865,0.9492,20.7
291,C,RA,0.7916,1.0947,38.28
292,C,RM,0.8086,0.9735,20.4
292,C,RA,0.8148,1.0739,31.8
293,C,RM,0.8032,0.9652,20.16
293,C,RA,0.7957,1.0543,32.5
294,C,RM,0.7881,0.9472,20.19
294,C,RA,0.8014,1.0484,30.82
295,C,RM,0.8076,0.9748,20.69
295,C,RA,0.8048,1.0572,31.36
296,C,RM,0.8046,0.9815,21.98
296,C,RA,0.7943,1.069,34.59
297,C,RM,0.808,0.9552,18.21
297,C,RA,0.7925,1.0463,32.02
298,C,RM,0.8199,0.9745,18.87
298,C,RA,0.7978,1.0679,33.86
299,C,RM,0.8005,0.9592,19.83
299,C,RA,0.8033,1.0896,35.64
300,C,RM,0.8053,0.9764,21.24
300,C,RA,0.81,1.0695,32.03
301,C,RM,0.7976,0.963,20.74
301,C,RA,0.8082,1.0188,26.05
302,C,RM,0.7987,0.9614,20.37
302,C,RA,0.8109,1.0806,33.26
303,C,RM,0.7998,0.9742,21.8
303,C,RA,0.8103,1.0626,31.13
304,C,RM,0.7948,0.9156,15.2
304,C,RA,0.7991,1.0815,35.34
305,C,RM,0.8026,0.9592,19.52
305,C,RA,0.8049,1.0594,31.61
306,C,RM,0.816,0.9563,17.2
306,C,RA,0.7958,1.0812,35.86
307,C,RM,0.796,0.956,20.1
307,C,RA,0.8033,1.0676,32.9
308,C,RM,0.8088,0.9799,21.16
308,C,RA,0.7919,1.0587,33.68
309,C,RM,0.8054,0.9693,20.36
309,C,RA,0.7931,1.0645,34.22
310,C,RM,0.809,0.9773,20.81
310,C,RA,0.8088,1.0569,30.68
311,C,RM,0.7966,0.9328,17.1
311,C,RA,0.7993,1.0839,35.6
312,C,RM,0.8118,0.9449,16.38
312,C,RA,0.7995,1.038,29.84
313,C,RM,0.794,0.963,21.29
313,C,RA,0.7953,1.0571,32.91
314,C,RM,0.7839,0.9754,24.43
314,C,RA,0.817,1.059,29.62
315,C,RM,0.8163,0.9529,16.73
315,C,RA,0.7952,1.0231,28.66
316,C,RM,0.7956,0.9511,19.54
316,C,RA,0.7939,1.0447,31.6
317,C,RM,0.7922,0.9647,21.77
317,C,RA,0.8088,1.0267,26.95
318,C,RM,0.7921,0.9574,20.86
318,C,RA,0.7974,1.0606,33.0
319,C,RM,0.8095,0.9686,19.66
319,C,RA,0.7965,1.0565,32.63
320,C,RM,0.8046,0.9533,18.48
320,C,RA,0.8042,1.0371,28.96
321,C,RM,0.8002,0.971,21.35
321,C,RA,0.7937,1.0679,34.54
322,C,RM,0.7889,0.9037,14.55
322,C,RA,0.8056,1.0718,33.05
323,C,RM,0.7969,0.9598,20.45
323,C,RA,0.8085,1.0466,29.44
324,C,RM,0.8098,0.9589,18.41
324,C,RA,0.7992,1.0698,33.86
325,C,RM,0.805,0.9464,17.57
325,C,RA,0.8051,1.0685,32.72
326,C,RM,0.7987,1.0099,26.43
326,C,RA,0.8077,1.0711,32.62
327,C,RM,0.7961,0.9325,17.12
327,C,RA,0.8026,1.0761,34.08
328,C,RM,0.8062,0.957,18.7
328,C,RA,0.7997,1.0597,32.51
329,C,RM,0.804,0.977,21.51
329,C,RA,0.8141,1.0291,26.41
330,C,RM,0.8101,0.9813,21.13
330,C,RA,0.8093,1.0611,31.11
331,C,RM,0.8046,0.9341,16.1
331,C,RA,0.8062,1.0635,31.92
332,C,RM,0.8126,0.9431,16.06
332,C,RA,0.8111,1.0605,30.74
333,C,RM,0.7915,0.9685,22.37
333,C,RA,0.8089,1.0567,30.63
334,C,RM,0.7876,0.9413,19.51
334,C,RA,0.8221,1.0487,27.57
335,C,RM,0.7974,0.9596,20.34
335,C,RA,0.8002,1.0649,33.08
336,C,RM,0.798,0.9348,17.14
336,C,RA,0.807,1.0796,33.78
337,C,RM,0.8045,0.9769,21.43
337,C,RA,0.8076,1.0507,30.1
338,C,RM,0.8027,0.9643,20.13
338,C,RA,0.8011,1.0946,36.63
339,C,RM,0.8066,0.9584,18.83
