Episode,mIoU,Geo_MAE,Success_Rate
2697,81.871,0.2189,76.31
2698,82.025,0.2243,77.724
2699,82.38,0.2138,75.375
2700,82.355,0.2107,75.603
2701,81.13,0.2255,75.308
2702,80.366,0.2169,73.378
2703,79.833,0.2425,74.574
2704,80.892,0.2134,77.518
2705,81.542,0.2339,78.12
2706,81.81,0.2379,78.865
2707,82.484,0.2291,78.336
2708,82.458,0.2441,77.771
2709,81.999,0.2497,76.333
2710,82.171,0.2339,75.472
2711,82.199,0.2278,76.843
2712,82.544,0.2297,77.904
2713,81.616,0.2139,76.374
2714,82.06,0.2156,75.812
2715,80.95,0.2175,73.864
2716,82.02,0.2054,74.723
2717,81.115,0.2093,74.648
2718,80.802,0.1889,73.36
2719,82.25,0.2029,75.419
2720,83.053,0.2158,75.56
2721,81.685,0.1956,74.329
2722,81.997,0.2015,74.345
2723,82.326,0.223,74.891
2724,80.418,0.2221,75.321
2725,80.115,0.2081,76.381
2726,80.933,0.2173,77.857
2727,80.407,0.2128,77.901
2728,82.069,0.2135,78.499
2729,81.648,0.2455,77.362
2730,79.98,0.2229,78.213
2731,80.36,0.2423,77.228
2732,79.383,0.2203,79.096
2733,79.821,0.2324,80.077
2734,79.787,0.2099,77.928
2735,82.037,0.2094,77.945
2736,82.548,0.1977,76.831
2737,83.695,0.1959,75.568
2738,83.667,0.1879,74.806
2739,83.91,0.217,75.632
2740,82.795,0.2324,76.069
2741,80.882,0.2316,76.649
2742,80.105,0.2124,73.643
2743,79.147,0.2241,74.925
2744,78.983,0.2268,75.439
2745,79.801,0.2272,73.326
2746,80.175,0.2294,71.54
2747,78.832,0.236,74.117
2748,78.508,0.2386,73.186
2749,77.343,0.2335,74.414
2750,78.753,0.2442,75.879
2751,78.896,0.23,77.522
2752,77.753,0.2286,77.066
2753,77.647,0.2376,77.553
2754,77.336,0.2283,78.359
2755,77.7,0.235,75.61
2756,77.561,0.2532,76.27
2757,77.286,0.2391,76.344
2758,78.188,0.2379,76.358
2759,78.56,0.245,74.774
2760,78.517,0.2555,73.259
2761,79.884,0.262,71.65
2762,79.005,0.2764,72.617
2763,80.117,0.2563,71.963
2764,81.862,0.275,72.49
2765,81.614,0.2575,69.955
2766,80.546,0.2561,68.893
2767,81.662,0.2338,69.65
2768,80.779,0.2259,69.433
2769,79.396,0.2319,72.071
2770,80.624,0.2574,72.634
2771,81.094,0.2547,72.961
2772,81.371,0.256,72.53
2773,81.515,0.2577,72.166
2774,81.158,0.2221,75.046
2775,81.235,0.2346,75.73
2776,81.454,0.2353,74.472
2777,83.95,0.2403,74.504
2778,82.52,0.2234,75.667
2779,79.397,0.2289,74.675
2780,79.445,0.2321,74.057
2781,80.46,0.2361,74.403
2782,79.434,0.2381,76.309
2783,79.773,0.213,74.937
2784,79.729,0.2341,75.458
2785,78.714,0.2311,72.434
2786,79.781,0.2087,73.214
2787,81.357,0.2104,72.268
2788,81.533,0.2184,72.485
2789,80.232,0.2409,71.969
2790,79.217,0.2027,72.023
2791,80.539,0.2059,72.334
2792,81.064,0.2225,72.038
2793,80.482,0.2017,73.42
2794,80.805,0.208,73.94
2795,80.962,0.1968,77.2
2796,80.839,0.2066,76.588
2797,79.621,0.219,76.253
2798,81.765,0.2143,76.833
2799,82.613,0.2352,76.071
2800,81.303,0.2173,77.339
2801,80.054,0.1876,79.125
2802,78.875,0.1918,76.281
2803,78.298,0.1859,77.683
2804,78.815,0.2128,77.28
2805,78.37,0.2304,77.12
2806,77.944,0.2288,78.477
2807,79.152,0.2145,79.307
2808,79.673,0.2244,79.958
2809,81.325,0.2366,79.257
2810,80.721,0.2165,78.534
2811,81.526,0.2264,80.621
2812,82.347,0.2235,79.894
2813,83.5,0.2183,80.999
2814,83.459,0.21,81.42
2815,82.924,0.2158,79.193
2816,83.329,0.2172,79.384
2817,83.225,0.2146,80.353
2818,83.065,0.218,79.759
2819,81.785,0.2399,77.683
2820,82.803,0.263,78.963
2821,82.823,0.2555,77.948
2822,82.203,0.2653,79.134
2823,81.694,0.2343,77.364
2824,82.126,0.2241,76.899
2825,81.884,0.2331,77.28
2826,82.776,0.2399,76.371
2827,83.253,0.239,75.281
2828,84.691,0.2258,76.286
2829,84.578,0.2227,73.61
2830,86.385,0.2387,74.057
2831,85.689,0.2225,74.843
2832,85.547,0.241,78.351
2833,86.111,0.2227,78.419
2834,84.593,0.2092,77.619
2835,83.651,0.203,76.165
2836,83.001,0.206,74.567
2837,84.316,0.2021,74.798
2838,82.878,0.192,75.483
2839,82.012,0.1916,75.396
2840,81.778,0.1911,75.263
2841,81.261,0.1675,74.601
2842,82.046,0.1809,74.558
2843,80.426,0.1717,76.392
2844,81.572,0.1903,75.746
2845,80.206,0.2005,74.093
2846,79.744,0.199,74.422
2847,79.789,0.2077,74.835
2848,80.127,0.1999,74.652
2849,82.206,0.2095,73.141
2850,80.931,0.2086,74.215
2851,79.241,0.2198,76.575
2852,79.255,0.2082,76.291
2853,80.306,0.2306,75.458
2854,82.026,0.2147,76.155
2855,81.67,0.2186,77.516
2856,81.939,0.2232,78.463
2857,80.992,0.2216,77.947
2858,80.788,0.2241,77.704
2859,79.168,0.2296,77.024
2860,79.266,0.242,78.721
2861,80.133,0.231,77.915
2862,80.267,0.2274,75.94
2863,79.289,0.2113,75.339
2864,79.129,0.2248,75.715
2865,78.431,0.2163,76.456
2866,80.068,0.2252,77.162
2867,80.16,0.2214,78.961
2868,80.3,0.2059,79.115
2869,79.057,0.1939,78.665
2870,77.502,0.2194,78.929
2871,76.62,0.2223,81.032
2872,75.474,0.2416,80.524
2873,77.648,0.2389,80.181
2874,79.803,0.2354,78.548
2875,81.772,0.2312,79.48
2876,82.443,0.236,79.323
2877,83.112,0.2469,78.43
2878,84.312,0.2516,77.412
2879,83.997,0.2573,77.292
2880,82.058,0.247,77.024
2881,82.661,0.2308,75.752
2882,82.865,0.2182,77.069
2883,82.825,0.2402,75.322
2884,82.903,0.2374,75.755
2885,83.359,0.2424,75.563
2886,84.316,0.2742,74.833
2887,85.231,0.2638,74.527
2888,84.757,0.2293,73.635
2889,83.58,0.2504,72.792
2890,83.143,0.2568,72.721
2891,81.75,0.2438,75.03
2892,81.905,0.2524,73.925
2893,81.85,0.2492,75.896
2894,81.069,0.2219,76.182
2895,80.415,0.2331,77.963
2896,81.41,0.2202,78.614
2897,83.344,0.2469,77.868
2898,83.114,0.2488,79.473
2899,83.655,0.2503,78.982
2900,82.471,0.2319,77.552
2901,82.429,0.2434,76.941
2902,82.163,0.2436,77.074
2903,81.764,0.2393,77.059
2904,81.077,0.2444,79.17
2905,80.879,0.2489,76.578
2906,81.668,0.2338,77.233
2907,82.076,0.2296,75.503
2908,81.531,0.2315,76.058
2909,81.418,0.2156,74.663
2910,81.957,0.2007,75.007
2911,82.24,0.1938,74.07
2912,82.302,0.2188,75.153
2913,83.124,0.1925,75.814
2914,82.485,0.2358,76.158
2915,82.691,0.2197,77.425
2916,83.243,0.214,77.414
2917,85.401,0.2067,75.951
2918,86.908,0.2228,74.692
2919,86.362,0.2164,75.001
2920,83.787,0.2223,75.694
2921,83.049,0.2287,75.809
2922,82.463,0.2181,74.568
2923,81.5,0.246,76.239
2924,80.891,0.224,77.168
2925,79.935,0.2345,77.029
2926,80.486,0.2251,78.219
2927,79.721,0.2458,75.757
2928,80.528,0.2468,77.929
2929,81.912,0.2278,78.595
2930,81.523,0.228,76.359
2931,81.68,0.2292,77.802
2932,81.715,0.2372,78.331
2933,80.961,0.2065,75.385
2934,81.175,0.2149,75.771
2935,79.839,0.2183,75.085
2936,80.178,0.2009,74.742
2937,81.448,0.2162,75.984
2938,80.263,0.2071,77.27
2939,80.75,0.216,77.583
2940,80.447,0.2364,76.899
2941,79.935,0.2265,76.904
2942,80.525,0.2354,75.424
2943,79.118,0.2367,75.481
2944,78.201,0.2234,74.056
2945,78.784,0.2236,75.448
2946,79.111,0.2155,77.254
2947,78.845,0.2167,74.707
2948,78.662,0.1924,75.131
2949,80.523,0.1944,74.502
2950,80.085,0.2069,73.482
2951,80.671,0.2136,75.848
2952,79.979,0.2343,76.344
2953,79.827,0.2224,76.394
2954,80.565,0.2269,77.093
2955,81.69,0.2282,76.451
2956,81.724,0.2325,76.144
2957,81.93,0.2389,77.73
2958,81.744,0.2461,76.664
2959,82.432,0.2418,77.984
2960,83.067,0.2511,79.029
2961,83.681,0.256,78.923
2962,83.781,0.2385,79.49
2963,84.025,0.25,78.264
2964,81.861,0.2567,78.987
2965,82.438,0.2525,78.417
2966,82.052,0.2359,76.87
2967,81.325,0.243,75.242
2968,81.384,0.2716,74.124
2969,81.825,0.2401,74.415
2970,81.672,0.2441,74.46
2971,80.916,0.2891,73.129
2972,81.236,0.3025,73.953
2973,82.167,0.262,74.284
2974,80.47,0.2763,75.47
2975,79.865,0.2781,76.15
2976,81.22,0.2704,76.073
2977,82.174,0.2317,77.782
2978,81.634,0.25,76.934
2979,81.997,0.2347,75.817
2980,82.887,0.2368,77.227
2981,82.229,0.2417,77.224
2982,82.812,0.2377,77.215
2983,82.225,0.2457,78.561
2984,82.607,0.2508,77.697
2985,81.708,0.2492,78.383
2986,83.145,0.2385,78.181
2987,83.216,0.2572,78.367
2988,83.049,0.2387,77.668
2989,84.353,0.2387,76.802
2990,84.421,0.2522,79.888
2991,83.495,0.2501,78.9
2992,84.182,0.2659,78.538
2993,84.9,0.2593,76.761
2994,84.687,0.2668,78.568
2995,84.143,0.2396,78.482
2996,84.561,0.2681,77.899
2997,85.777,0.2589,76.573
2998,84.501,0.2681,77.759
2999,84.699,0.2575,78.794
3000,83.726,0.2607,79.501
3001,84.086,0.2437,79.571
3002,82.449,0.2439,80.604
3003,81.951,0.2288,78.873
3004,82.62,0.2412,79.771
3005,83.102,0.2533,80.566
3006,85.187,0.2915,78.81
3007,85.25,0.2972,79.549
3008,85.926,0.2837,77.797
3009,84.806,0.2517,75.19
3010,84.186,0.2201,75.896
3011,83.09,0.2412,75.702
3012,82.963,0.2137,74.766
3013,82.727,0.2219,73.892
3014,83.017,0.2279,74.533
3015,81.927,0.2296,74.488
3016,83.368,0.2482,75.422
3017,82.226,0.2311,78.104
3018,82.411,0.2221,77.763
3019,82.779,0.2206,77.563
3020,81.939,0.2236,76.569
3021,81.264,0.2318,77.6
3022,82.135,0.2577,77.458
3023,82.965,0.249,78.029
3024,83.085,0.2292,79.189
3025,82.464,0.2391,79.599
3026,83.007,0.2246,78.563
3027,83.629,0.2348,79.462
3028,83.526,0.227,80.386
3029,83.863,0.2225,79.928
3030,82.662,0.2358,77.663
3031,81.697,0.2444,77.5
3032,81.569,0.2374,77.619
3033,82.029,0.2335,77.938
3034,82.751,0.2114,79.265
3035,81.272,0.1922,80.862
3036,81.456,0.185,80.06
3037,81.52,0.19,80.394
3038,82.104,0.1811,79.748
3039,83.994,0.2161,78.49
3040,82.749,0.2272,78.535
3041,81.987,0.236,76.946
3042,82.273,0.2277,76.987
3043,82.021,0.2057,77.169
3044,82.98,0.2075,78.185
3045,82.248,0.2276,77.561
3046,82.529,0.2259,76.109
3047,84.325,0.2312,76.475
3048,81.802,0.2435,79.04
3049,81.333,0.2346,77.913
3050,80.42,0.2454,75.874
3051,79.947,0.2439,77.156
3052,80.721,0.2261,77.52
3053,80.99,0.2268,76.821
3054,81.281,0.2192,77.761
3055,80.389,0.2113,78.136
3056,81.233,0.2286,79.591
3057,81.759,0.2614,80.787
3058,80.553,0.2716,79.913
3059,80.163,0.2747,78.901
3060,82.02,0.2426,79.649
3061,81.228,0.2364,79.665
3062,80.808,0.2325,76.909
3063,79.902,0.2378,79.199
3064,81.012,0.2302,78.795
3065,81.216,0.2364,77.704
3066,81.026,0.2368,78.856
3067,80.09,0.2514,79.584
3068,80.699,0.2528,79.149
3069,80.609,0.263,79.749
3070,80.623,0.2476,79.626
3071,81.413,0.2573,78.627
3072,81.837,0.2599,76.607
3073,80.766,0.2539,78.842
3074,80.113,0.2475,80.281
3075,80.96,0.2634,78.609
3076,81.543,0.2549,78.436
3077,81.266,0.2498,78.443
3078,80.025,0.2626,78.299
3079,81.361,0.2388,75.847
3080,80.322,0.2403,76.527
3081,81.077,0.2283,76.007
3082,82.159,0.2169,75.485
3083,83.481,0.2258,75.167
3084,83.166,0.2234,75.679
3085,82.201,0.237,76.207
3086,82.157,0.2452,76.834
3087,82.264,0.2221,76.495
3088,81.577,0.2399,79.269
3089,81.703,0.2123,81.351
3090,82.92,0.2322,79.538
3091,82.782,0.2261,77.52
3092,84.769,0.2233,80.433
3093,84.562,0.2377,80.485
3094,84.265,0.2595,80.9
3095,83.33,0.2321,79.543
3096,83.412,0.2344,80.874
3097,83.418,0.2479,81.002
3098,82.074,0.2305,80.277
3099,80.99,0.2225,78.841
3100,82.369,0.2145,79.152
3101,82.406,0.2292,78.493
3102,83.493,0.2234,78.805
3103,83.461,0.2126,78.684
3104,83.213,0.2279,79.158
3105,82.496,0.2373,80.614
3106,82.509,0.2261,79.874
3107,81.701,0.2395,80.199
3108,81.786,0.2374,79.724
3109,80.941,0.2574,79.266
3110,78.837,0.2579,79.093
3111,81.346,0.2571,79.897
3112,82.702,0.2605,76.299
3113,82.08,0.2609,77.462
3114,83.787,0.27,77.139
3115,82.745,0.2647,75.406
3116,84.886,0.2839,75.254
3117,84.586,0.2635,75.768
3118,84.713,0.2499,75.952
3119,83.943,0.2604,75.918
3120,85.258,0.2718,75.089
3121,85.594,0.2518,77.68
3122,83.757,0.2637,78.253
3123,84.434,0.2375,77.741
3124,84.22,0.2315,79.786
3125,83.736,0.2335,79.633
3126,84.22,0.2255,79.224
3127,83.848,0.2287,79.591
3128,85.014,0.2193,80.524
3129,84.985,0.212,81.47
3130,83.442,0.2158,81.303
3131,82.621,0.1868,81.258
3132,81.876,0.2102,77.465
3133,82.869,0.1965,76.366
3134,82.053,0.2252,74.897
3135,82.504,0.2141,75.407
3136,82.754,0.2417,74.392
3137,82.385,0.2578,72.853
3138,81.662,0.2696,75.119
3139,83.148,0.2719,75.215
3140,83.111,0.2416,76.231
3141,83.029,0.2573,76.748
3142,81.227,0.2192,77.008
3143,80.721,0.2274,78.684
3144,79.752,0.2333,78.945
3145,80.523,0.244,81.139
3146,80.728,0.2416,81.984
3147,82.137,0.2445,80.706
3148,82.866,0.24,78.743
3149,82.952,0.2556,79.65
3150,84.668,0.2471,81.151
3151,83.704,0.23,82.214
3152,82.627,0.2301,83.338
3153,82.73,0.2297,81.663
3154,82.569,0.2283,81.633
3155,82.225,0.2262,79.663
3156,82.351,0.2068,78.925
3157,82.421,0.2393,78.122
3158,81.734,0.2422,79.673
3159,80.899,0.2112,78.315
3160,80.921,0.1878,80.25
3161,82.619,0.2287,77.879
3162,83.839,0.2366,79.715
3163,82.622,0.2124,79.037
3164,82.148,0.2181,79.945
3165,82.94,0.2522,79.719
3166,83.218,0.239,80.738
3167,82.634,0.2571,78.277
3168,82.01,0.2487,77.275
3169,82.709,0.2298,75.249
3170,84.002,0.2356,74.572
3171,83.571,0.2388,75.204
3172,83.387,0.2341,74.093
3173,82.091,0.2464,72.331
3174,82.813,0.2492,74.296
3175,82.742,0.2425,75.062
3176,83.059,0.2569,75.392
3177,82.236,0.2554,76.534
3178,81.694,0.2445,75.827
3179,80.69,0.2503,77.055
3180,81.511,0.2753,77.211
3181,80.025,0.2804,75.769
3182,80.086,0.2698,76.026
3183,79.671,0.2673,76.902
3184,81.209,0.2788,75.272
3185,82.138,0.2597,75.326
3186,81.638,0.2625,75.879
3187,82.399,0.2443,77.021
3188,82.129,0.2444,76.998
3189,81.846,0.2422,78.963
3190,81.814,0.2493,80.352
3191,81.068,0.2478,78.297
3192,82.37,0.2349,79.723
3193,83.406,0.2453,80.005
3194,82.331,0.2564,80.18
3195,82.042,0.2402,79.693
3196,80.67,0.23,79.238
3197,81.783,0.2439,77.791
3198,82.894,0.2469,76.02
3199,81.202,0.2416,76.239
3200,81.307,0.2524,73.162
3201,81.674,0.2736,75.248
3202,80.906,0.2588,73.023
3203,80.956,0.2576,74.118
3204,82.454,0.2642,73.883
3205,82.397,0.2683,76.954
3206,82.427,0.2526,77.648
3207,82.802,0.2243,78.784
3208,81.842,0.2345,80.061
3209,82.434,0.2412,79.709
3210,84.253,0.2348,78.711
3211,82.888,0.2306,79.308
3212,83.991,0.2232,77.748
3213,84.395,0.2349,77.649
3214,84.812,0.2314,79.838
3215,82.804,0.2039,79.131
3216,84.47,0.21,79.155
3217,83.472,0.2071,79.502
3218,81.412,0.2241,77.676
3219,80.665,0.2407,78.551
3220,81.271,0.2191,78.7
3221,81.483,0.2181,77.754
3222,81.222,0.2297,79.388
3223,82.002,0.2159,81.651
3224,81.601,0.2172,80.127
3225,81.963,0.2165,80.204
3226,81.353,0.226,79.873
3227,80.386,0.2232,79.742
3228,79.949,0.2345,78.766
3229,81.547,0.2356,77.479
3230,81.961,0.2558,78.399
3231,82.994,0.2827,78.064
3232,84.52,0.2503,79.786
3233,85.342,0.2388,79.441
3234,84.959,0.2433,77.497
3235,84.941,0.2453,75.008
3236,85.337,0.2459,75.124
3237,85.88,0.2752,76.533
3238,83.087,0.2688,75.821
3239,83.329,0.2629,77.72
3240,85.198,0.2528,78.607
3241,84.274,0.2334,78.048
3242,82.32,0.2526,77.6
3243,82.81,0.2197,79.614
3244,84.384,0.268,79.043
3245,84.365,0.2651,78.123
3246,83.505,0.2816,77.25
3247,83.323,0.2821,77.731
3248,84.238,0.2478,76.505
3249,84.872,0.2715,77.338
3250,85.298,0.2585,77.128
3251,86.685,0.2503,75.678
3252,86.244,0.2594,75.883
3253,85.597,0.2447,75.496
3254,85.192,0.2305,74.04
3255,84.017,0.2376,74.163
3256,83.317,0.2587,73.379
3257,83.137,0.2443,73.67
3258,83.646,0.2556,73.346
3259,83.352,0.2607,72.044
3260,84.062,0.2623,73.033
3261,83.622,0.2371,73.823
3262,84.197,0.226,75.217
3263,82.899,0.241,74.565
3264,83.429,0.2144,77.414
3265,84.116,0.2101,77.939
3266,82.422,0.2109,77.386
3267,82.944,0.2036,76.345
3268,82.806,0.2126,77.144
3269,82.487,0.2107,75.206
3270,83.866,0.2134,73.919
3271,83.496,0.2233,74.524
3272,83.893,0.2285,73.35
3273,83.199,0.2212,73.963
3274,83.166,0.2062,73.528
3275,83.175,0.2081,75.207
3276,83.798,0.2359,75.96
3277,83.245,0.2168,75.889
3278,82.7,0.19,74.805
3279,81.388,0.2177,77.091
3280,80.745,0.2413,78.159
3281,80.293,0.237,79.231
3282,80.706,0.2383,77.33
3283,81.663,0.2296,77.739
3284,81.893,0.2531,76.447
3285,82.787,0.2508,76.912
3286,82.032,0.2428,77.272
3287,81.153,0.2397,76.8
3288,82.243,0.2477,76.835
3289,82.152,0.2462,76.204
3290,82.596,0.2305,76.423
3291,82.258,0.2402,77.202
3292,81.529,0.2268,75.598
3293,83.682,0.2029,75.276
3294,83.641,0.2174,75.908
3295,85.453,0.2157,76.195
3296,84.193,0.209,76.957
3297,85.454,0.1833,77.186
3298,85.061,0.2007,78.268
3299,84.725,0.2058,77.014
3300,84.876,0.2254,77.557
3301,84.525,0.2142,80.521
3302,86.27,0.2308,79.953
3303,85.836,0.2304,79.721
3304,85.502,0.2046,79.625
3305,85.406,0.2033,79.803
3306,85.514,0.1894,81.071
3307,86.047,0.1681,82.437
3308,85.264,0.1756,81.796
3309,84.951,0.1927,81.563
3310,83.987,0.1794,81.43
3311,84.907,0.1815,83.845
3312,85.826,0.1864,85.384
3313,85.072,0.1881,84.311
3314,85.275,0.1985,84.908
3315,85.371,0.1944,84.134
3316,85.945,0.1872,82.594
3317,85.539,0.191,82.104
3318,85.272,0.1954,79.787
3319,84.697,0.1956,78.609
3320,83.887,0.1966,78.165
3321,85.957,0.202,78.625
3322,85.674,0.1955,79.718
3323,84.412,0.2053,79.291
3324,84.452,0.186,78.674
3325,84.396,0.1973,79.501
3326,84.099,0.1721,79.959
3327,83.62,0.2006,80.021
3328,82.475,0.1889,81.69
3329,83.426,0.1944,83.097
3330,83.134,0.2163,81.277
3331,83.418,0.2204,80.596
3332,81.789,0.2294,80.201
3333,82.576,0.2404,80.905
3334,82.627,0.22,79.763
3335,83.992,0.2354,79.377
3336,84.562,0.2372,80.496
3337,84.053,0.2685,79.063
3338,82.912,0.2342,79.228
3339,82.152,0.2551,80.874
3340,82.229,0.2554,78.427
3341,81.93,0.2577,78.831
3342,84.162,0.2393,78.615
3343,85.191,0.2298,80.299
3344,87.135,0.2407,81.137
3345,83.396,0.2188,81.131
3346,82.56,0.2306,80.726
3347,82.646,0.2367,81.057
3348,82.575,0.2288,79.856
3349,82.668,0.2453,80.066
3350,81.622,0.2232,79.888
3351,81.395,0.2496,79.855
3352,82.486,0.239,79.543
3353,82.786,0.2453,80.212
3354,83.309,0.221,80.469
3355,84.066,0.2322,81.668
3356,82.996,0.2165,80.339
3357,83.346,0.2338,81.32
3358,83.735,0.2277,80.901
3359,84.398,0.2213,83.322
3360,84.217,0.2143,82.586
3361,85.583,0.2187,83.151
3362,84.56,0.2186,82.78
3363,85.72,0.2269,82.441
3364,85.666,0.2067,82.159
3365,85.627,0.1889,82.416
3366,84.426,0.1825,81.121
3367,83.318,0.1892,81.685
3368,84.061,0.2014,82.508
3369,83.794,0.1971,81.818
3370,84.533,0.2069,82.238
3371,84.56,0.2153,82.74
3372,84.69,0.2243,84.332
3373,85.295,0.2426,83.737
3374,85.906,0.2409,82.109
3375,85.905,0.2342,82.423
3376,84.062,0.2468,81.821
3377,84.887,0.246,82.437
3378,85.906,0.228,82.065
3379,85.006,0.2314,82.078
3380,84.095,0.2267,79.737
3381,85.306,0.2092,81.162
3382,84.549,0.2202,80.734
3383,82.174,0.2238,80.793
3384,81.764,0.2474,80.331
3385,83.277,0.2384,80.044
3386,83.308,0.2128,82.473
3387,82.3,0.2063,82.101
3388,81.386,0.2276,84.502
3389,81.956,0.2257,81.626
3390,82.468,0.2365,81.753
3391,81.862,0.2496,81.862
3392,81.232,0.2267,83.02
3393,80.398,0.2447,80.052
3394,81.52,0.2494,79.983
3395,79.729,0.2576,80.609
3396,80.408,0.2539,81.307
3397,80.493,0.2413,78.588
3398,80.828,0.228,76.867
3399,81.655,0.2007,77.05
3400,81.241,0.2096,79.532
3401,82.089,0.1823,79.144
3402,82.961,0.1966,80.269
3403,82.104,0.2036,81.559
3404,81.466,0.1877,80.091
3405,80.569,0.2094,80.37
3406,79.994,0.2222,80.551
3407,81.033,0.2149,79.334
3408,79.813,0.2,79.332
3409,79.589,0.1955,78.845
3410,80.426,0.219,78.75
3411,81.586,0.2259,77.761
3412,81.387,0.2196,77.956
3413,80.976,0.2129,77.003
3414,80.793,0.2275,78.991
3415,81.086,0.2174,77.527
3416,81.025,0.2154,77.555
3417,82.461,0.2341,77.98
3418,81.72,0.235,77.656
3419,81.221,0.2207,78.682
3420,82.162,0.2286,78.36
3421,82.228,0.21,77.66
3422,82.231,0.2048,79.879
3423,81.975,0.2107,80.812
3424,81.22,0.2139,80.532
3425,81.94,0.2212,78.981
3426,82.371,0.2288,78.02
3427,80.624,0.1994,75.987
3428,80.937,0.2103,73.831
3429,81.225,0.2155,72.782
3430,82.671,0.2256,74.245
3431,84.133,0.2437,75.704
3432,83.24,0.2429,76.951
3433,82.756,0.2682,79.118
3434,82.885,0.2472,81.053
3435,82.623,0.2617,79.928
3436,82.309,0.2459,79.779
3437,82.636,0.2199,80.225
3438,83.08,0.2155,82.131
3439,82.812,0.232,81.591
3440,83.54,0.209,81.886
3441,83.058,0.2092,81.704
3442,83.361,0.2165,82.294
3443,83.49,0.2313,81.666
3444,85.203,0.229,79.915
3445,84.114,0.212,79.192
3446,85.154,0.1959,78.65
3447,83.66,0.188,79.491
3448,84.733,0.1974,78.811
3449,86.93,0.1937,80.367
3450,87.855,0.1858,80.251
3451,88.62,0.1746,79.886
3452,86.901,0.1816,80.882
3453,86.162,0.1737,77.385
3454,85.627,0.1867,77.409
3455,85.502,0.205,78.612
3456,84.124,0.1835,76.439
3457,84.217,0.207,74.691
3458,86.266,0.1969,75.959
3459,84.889,0.1823,74.603
3460,85.566,0.1966,75.949
3461,84.557,0.1849,75.368
3462,85.095,0.1958,76.791
3463,84.578,0.1837,78.519
3464,85.523,0.2034,78.655
3465,84.686,0.1946,79.91
3466,82.957,0.1895,79.759
3467,82.638,0.2092,80.095
3468,83.38,0.2119,78.301
3469,83.493,0.2085,78.656
3470,84.379,0.2031,77.838
3471,83.765,0.2182,78.493
3472,83.739,0.2143,75.707
3473,84.276,0.2048,77.124
3474,84.946,0.2197,75.799
3475,85.26,0.2271,76.213
3476,86.362,0.218,77.909
3477,86.341,0.2175,77.439
3478,85.042,0.2228,76.067
3479,84.81,0.2066,77.186
3480,84.645,0.1973,78.933
3481,84.312,0.2236,79.745
3482,84.256,0.22,80.889
3483,83.271,0.2109,80.252
3484,85.152,0.2181,78.974
3485,84.251,0.2056,81.255
3486,83.567,0.2316,80.967
3487,84.617,0.2251,82.061
3488,85.289,0.2147,80.659
3489,85.908,0.2062,82.653
3490,84.99,0.1889,81.875
3491,84.579,0.1891,80.606
3492,83.584,0.2037,79.677
3493,83.403,0.1912,79.076
3494,84.677,0.2024,79.736
3495,84.054,0.2277,79.174
3496,84.936,0.2016,79.729
3497,85.158,0.1871,79.201
3498,85.921,0.1866,79.762
3499,84.298,0.187,80.368
3500,84.253,0.1695,81.215
3501,85.809,0.2029,80.008
3502,83.609,0.1807,79.256
3503,85.16,0.1648,78.212
3504,86.085,0.1844,80.169
3505,85.685,0.1853,80.231
3506,84.943,0.1706,81.945
3507,84.849,0.1578,82.954
3508,82.786,0.1629,81.354
3509,82.022,0.1532,82.147
3510,80.979,0.1927,82.091
3511,81.12,0.1974,84.966
3512,84.394,0.2305,85.238
3513,85.271,0.2129,84.458
3514,85.626,0.2244,84.004
3515,86.075,0.2102,83.202
3516,86.419,0.2136,82.17
3517,86.469,0.2122,82.763
3518,85.08,0.2255,80.211
3519,85.383,0.2135,78.594
3520,85.646,0.2189,76.444
3521,85.802,0.2015,80.097
3522,86.865,0.2057,77.95
3523,86.76,0.205,77.291
3524,87.303,0.2071,77.108
3525,87.004,0.1966,75.658
3526,86.116,0.1891,76.559
3527,84.998,0.191,75.884
3528,84.223,0.1928,77.989
3529,85.065,0.2017,77.351
3530,83.761,0.2099,77.763
3531,84.183,0.2183,76.951
3532,84.165,0.2032,78.029
3533,85.229,0.2085,78.927
3534,84.724,0.1899,77.772
3535,84.822,0.193,77.074
3536,85.162,0.1961,79.104
3537,85.016,0.174,81.108
3538,85.113,0.1953,79.696
3539,84.646,0.1883,79.545
3540,84.307,0.1781,79.89
3541,84.402,0.1755,80.666
3542,85.207,0.1581,82.003
3543,86.055,0.2075,80.356
3544,84.756,0.2218,81.371
3545,84.394,0.2081,81.824
3546,83.457,0.2294,83.223
3547,83.326,0.2341,83.153
3548,81.349,0.2032,83.058
3549,80.626,0.2217,84.68
3550,80.472,0.2239,83.189
3551,81.515,0.2058,82.217
3552,81.977,0.2307,81.29
3553,81.757,0.2442,82.814
3554,80.99,0.2242,82.266
3555,82.154,0.2397,80.953
3556,83.82,0.2375,79.338
3557,83.047,0.2319,79.201
3558,82.384,0.2558,79.913
3559,83.683,0.2472,78.767
3560,84.108,0.225,78.997
3561,84.002,0.2239,81.295
3562,84.031,0.2156,79.329
3563,84.324,0.2108,78.442
3564,83.9,0.2248,80.155
3565,83.959,0.2078,80.211
3566,83.024,0.1899,80.9
3567,82.815,0.2077,82.874
3568,84.01,0.1761,79.449
3569,84.841,0.1913,78.99
3570,86.083,0.1919,80.799
3571,85.961,0.2078,80.652
3572,85.253,0.2091,81.442
3573,86.225,0.2122,82.079
3574,86.759,0.197,82.17
