Episode,mIoU,Geo_MAE,Success_Rate
2696,85.572,0.179,86.106
2697,86.861,0.1844,87.419
2698,88.202,0.2014,86.625
2699,87.248,0.1896,86.842
2700,87.137,0.2031,86.716
2701,87.207,0.1893,86.134
2702,86.285,0.2061,85.371
2703,86.729,0.19,83.995
2704,87.362,0.1926,83.624
2705,86.44,0.1821,82.754
2706,85.314,0.1982,81.68
2707,85.738,0.1964,81.931
2708,85.179,0.1885,82.937
2709,84.532,0.1855,82.247
2710,84.176,0.1883,82.193
2711,83.613,0.195,83.479
2712,84.042,0.2003,85.413
2713,83.442,0.195,85.206
2714,84.087,0.1901,86.11
2715,84.724,0.1813,86.075
2716,84.029,0.1782,85.849
2717,84.211,0.1718,84.836
2718,82.41,0.1689,84.581
2719,84.498,0.1901,83.019
2720,84.312,0.194,81.962
2721,84.803,0.1852,82.425
2722,86.22,0.1841,81.411
2723,85.167,0.1908,80.655
2724,85.364,0.1869,81.568
2725,84.308,0.1738,82.349
2726,84.16,0.1825,82.095
2727,82.687,0.1691,80.795
2728,82.965,0.1761,82.633
2729,83.844,0.164,81.65
2730,83.573,0.1785,84.163
2731,82.744,0.1826,83.061
2732,82.903,0.165,84.354
2733,83.468,0.1792,83.988
2734,83.967,0.1655,83.808
2735,83.923,0.1559,86.849
2736,83.103,0.1584,87.126
2737,81.776,0.1547,86.208
2738,83.254,0.1481,87.375
2739,82.408,0.1488,86.657
2740,82.995,0.1406,90.176
2741,82.814,0.136,90.375
2742,83.211,0.1526,89.111
2743,83.49,0.1641,87.56
2744,82.949,0.18,87.973
2745,81.974,0.2091,88.929
2746,80.87,0.1913,88.355
2747,81.053,0.1862,86.779
2748,81.579,0.169,85.332
2749,81.985,0.1878,87.192
2750,83.405,0.1832,87.076
2751,84.797,0.1843,85.419
2752,83.828,0.1768,85.984
2753,85.024,0.1722,85.46
2754,85.415,0.1772,84.099
2755,87.486,0.1701,81.604
2756,88.591,0.1612,82.792
2757,89.182,0.164,85.883
2758,90.223,0.151,88.132
2759,89.629,0.1497,89.018
2760,88.638,0.1546,88.57
2761,88.845,0.1364,88.602
2762,88.294,0.1369,88.299
2763,87.088,0.1254,92.036
2764,87.671,0.1143,90.644
2765,87.62,0.1206,89.81
2766,88.919,0.1287,88.454
2767,88.831,0.1288,87.159
2768,89.571,0.1471,85.998
2769,91.15,0.1584,88.137
2770,91.651,0.1654,87.79
2771,91.856,0.1743,86.892
2772,91.479,0.1731,85.759
2773,90.108,0.1716,84.683
2774,88.347,0.1599,86.173
2775,89.05,0.1577,85.06
2776,86.434,0.1605,85.673
2777,86.219,0.1742,84.295
2778,86.288,0.1723,84.739
2779,87.882,0.1779,83.364
2780,87.031,0.1741,82.449
2781,86.838,0.176,81.915
2782,85.753,0.1787,81.441
2783,85.112,0.1791,82.552
2784,84.054,0.1837,84.587
2785,84.347,0.18,84.582
2786,85.4,0.1828,86.495
2787,84.779,0.1615,85.513
2788,84.638,0.1741,83.845
2789,84.548,0.1799,82.939
2790,84.163,0.1751,82.417
2791,83.824,0.1634,81.954
2792,83.17,0.1716,82.753
2793,83.761,0.1728,82.431
2794,82.454,0.1562,82.67
2795,83.053,0.1513,83.528
2796,84.173,0.1646,83.172
2797,84.252,0.1702,82.946
2798,84.226,0.1681,83.55
2799,84.887,0.1669,84.188
2800,85.146,0.1741,86.609
2801,85.584,0.1773,85.173
2802,85.851,0.1726,86.099
2803,86.161,0.1663,85.532
2804,85.85,0.174,85.603
2805,86.562,0.1759,85.94
2806,85.461,0.1904,84.805
2807,86.703,0.2093,85.892
2808,85.289,0.2212,86.646
2809,86.466,0.2109,85.911
2810,86.236,0.2182,87.615
2811,87.335,0.2103,86.719
2812,88.333,0.2129,87.015
2813,86.129,0.1887,87.654
2814,86.038,0.1916,86.828
2815,84.712,0.1816,86.934
2816,84.511,0.1943,87.264
2817,85.2,0.1997,87.749
2818,86.438,0.2188,87.801
2819,86.301,0.2125,86.123
2820,86.618,0.1927,85.771
2821,87.515,0.2021,87.223
2822,86.758,0.1969,86.651
2823,86.106,0.1915,86.678
2824,85.686,0.1938,85.692
2825,85.578,0.19,87.585
2826,85.695,0.153,87.19
2827,85.244,0.1664,87.282
2828,85.537,0.1864,85.147
2829,86.076,0.1772,84.802
2830,87.012,0.1797,83.794
2831,87.118,0.1561,84.667
2832,88.315,0.1505,84.199
2833,88.865,0.1507,83.88
2834,88.357,0.1174,85.217
2835,87.855,0.1268,85.027
2836,86.739,0.1393,87.022
2837,85.376,0.1363,86.676
2838,84.917,0.1298,86.001
2839,85.573,0.1248,85.83
2840,85.147,0.1201,84.319
2841,85.854,0.1429,84.042
2842,84.515,0.1548,84.15
2843,85.154,0.1568,85.031
2844,85.009,0.1736,86.409
2845,86.325,0.1603,86.319
2846,86.271,0.1633,83.591
2847,86.277,0.1702,82.44
2848,85.677,0.1661,83.325
2849,85.043,0.1871,83.333
2850,84.923,0.1782,84.023
2851,84.888,0.1778,84.063
2852,84.705,0.187,81.843
2853,84.98,0.1812,81.373
2854,85.687,0.1774,82.567
2855,83.924,0.1677,82.573
2856,84.486,0.1844,80.661
2857,85.395,0.1839,81.758
2858,86.234,0.1731,82.38
2859,86.333,0.1866,81.808
2860,86.799,0.1883,82.31
2861,85.794,0.2033,84.687
2862,85.655,0.1948,85.283
2863,84.995,0.2094,85.909
2864,85.58,0.1931,86.401
2865,86.185,0.1901,85.368
2866,85.635,0.1943,88.116
2867,86.977,0.1968,87.109
2868,87.32,0.1943,88.377
2869,85.715,0.1889,88.893
2870,85.164,0.1993,87.872
2871,84.447,0.1999,87.609
2872,84.491,0.2036,88.046
2873,84.2,0.2026,86.418
2874,84.161,0.2088,87.07
2875,83.744,0.181,86.297
2876,83.665,0.1798,85.708
2877,82.393,0.1756,84.061
2878,82.554,0.1909,85.07
2879,83.266,0.1839,82.011
2880,84.631,0.1962,82.76
2881,83.372,0.2013,80.762
2882,84.253,0.1846,82.431
2883,84.058,0.1916,83.328
2884,84.105,0.1913,82.821
2885,83.608,0.1871,84.357
2886,84.078,0.1893,83.75
2887,85.067,0.2154,84.813
2888,83.81,0.1952,85.719
2889,84.981,0.1971,84.956
2890,86.857,0.1683,84.603
2891,87.802,0.1693,85.495
2892,86.839,0.1604,85.704
2893,86.729,0.1563,86.47
2894,86.531,0.1565,86.576
2895,86.656,0.1512,88.122
2896,87.13,0.1651,85.117
2897,86.204,0.174,84.762
2898,86.101,0.1808,84.332
2899,85.93,0.2031,84.87
2900,86.353,0.1933,83.939
2901,86.407,0.1956,82.171
2902,86.287,0.1838,82.606
2903,85.571,0.1668,84.541
2904,84.587,0.1682,86.336
2905,84.587,0.1659,87.924
2906,84.55,0.1589,89.246
2907,85.514,0.1937,87.565
2908,85.301,0.1922,87.228
2909,87.032,0.1909,84.972
2910,85.556,0.1904,83.293
2911,85.814,0.2019,85.301
2912,86.286,0.1798,85.264
2913,84.925,0.1875,83.04
2914,85.966,0.1943,84.144
2915,84.811,0.2047,83.845
2916,85.858,0.2001,85.605
2917,86.1,0.1915,85.87
2918,84.714,0.1827,87.364
2919,82.885,0.1758,85.471
2920,82.808,0.1795,85.729
2921,82.171,0.1921,86.233
2922,82.229,0.197,86.856
2923,83.776,0.2084,85.262
2924,85.608,0.2136,83.493
2925,85.048,0.2021,85.502
2926,86.698,0.2181,87.428
2927,87.069,0.1885,87.142
2928,88.114,0.1767,86.37
2929,87.007,0.1609,86.223
2930,86.945,0.1771,85.866
2931,86.933,0.1865,85.87
2932,85.204,0.1598,87.564
2933,83.605,0.1632,89.123
2934,84.835,0.165,87.703
2935,84.559,0.1698,86.986
2936,83.321,0.1728,89.143
2937,83.545,0.1627,89.176
2938,83.985,0.1674,87.869
2939,84.096,0.17,87.838
2940,84.503,0.1758,85.506
2941,85.28,0.1688,84.965
2942,88.06,0.1752,83.95
2943,88.289,0.1804,83.083
2944,87.36,0.1519,84.108
2945,86.786,0.1246,84.321
2946,86.927,0.1389,85.771
2947,86.974,0.1468,86.54
2948,87.312,0.1557,84.371
2949,86.109,0.1862,84.69
2950,86.17,0.1916,83.355
2951,85.302,0.1967,83.936
2952,84.911,0.204,85.318
2953,85.982,0.1851,85.916
2954,84.244,0.2009,84.146
2955,84.566,0.1978,83.191
2956,84.068,0.1823,83.272
2957,84.919,0.1892,83.498
2958,85.56,0.18,83.557
2959,85.491,0.2051,83.681
2960,85.822,0.1979,83.38
2961,84.562,0.1903,83.459
2962,85.018,0.1903,85.583
2963,86.264,0.1764,86.716
2964,88.197,0.1595,87.428
2965,87.666,0.1529,86.78
2966,87.726,0.1664,87.512
2967,88.495,0.1676,89.66
2968,88.432,0.163,88.879
2969,87.969,0.1641,89.28
2970,87.075,0.1692,89.498
2971,87.345,0.1533,87.399
2972,87.576,0.1681,87.527
2973,87.82,0.1634,87.655
2974,87.855,0.1496,87.029
2975,86.714,0.1687,85.663
2976,86.331,0.1787,85.786
2977,85.453,0.1777,86.445
2978,83.856,0.1785,87.326
2979,84.656,0.1787,87.339
2980,85.629,0.1877,85.848
2981,86.486,0.1835,85.152
2982,87.365,0.1851,86.465
2983,86.735,0.1896,87.073
2984,85.754,0.1629,87.578
2985,85.877,0.1764,86.085
2986,86.722,0.1721,88.656
2987,87.083,0.1513,89.216
2988,87.524,0.1749,89.904
2989,88.268,0.1703,89.202
2990,88.28,0.1899,89.249
2991,86.753,0.1758,89.912
2992,85.113,0.1771,88.824
2993,86.434,0.1935,89.803
2994,85.201,0.1978,88.522
2995,85.428,0.2013,88.417
2996,85.912,0.1923,88.495
2997,86.305,0.1975,88.821
2998,86.121,0.196,87.317
2999,86.137,0.195,86.584
3000,86.343,0.1912,87.35
3001,85.508,0.2046,89.292
3002,85.486,0.1933,89.525
3003,84.843,0.1911,89.524
3004,84.895,0.2004,89.76
3005,84.238,0.195,89.41
3006,83.359,0.1861,88.529
3007,84.488,0.1846,87.53
3008,84.474,0.1661,87.244
3009,84.685,0.1747,89.456
3010,83.6,0.168,88.395
3011,83.135,0.1758,87.322
3012,83.084,0.1828,87.44
3013,83.417,0.1633,88.13
3014,83.877,0.179,87.915
3015,84.071,0.1854,87.359
3016,85.744,0.1942,84.349
3017,86.871,0.1943,83.956
3018,86.643,0.1969,84.361
3019,87.6,0.2156,83.916
3020,88.463,0.2136,84.638
3021,86.966,0.2166,85.638
3022,86.242,0.2085,83.357
3023,86.202,0.2125,83.162
3024,85.894,0.2177,82.826
3025,84.473,0.2091,83.009
3026,84.514,0.2074,85.536
3027,83.369,0.2015,85.546
3028,84.31,0.193,86.705
3029,84.118,0.1898,86.494
3030,84.3,0.1779,85.887
3031,83.465,0.1627,84.198
3032,84.469,0.1788,85.128
3033,84.186,0.1741,84.079
3034,86.0,0.1619,83.3
3035,86.202,0.1654,83.262
3036,86.401,0.1846,81.444
3037,86.33,0.1623,83.755
3038,85.163,0.1783,83.032
3039,86.24,0.1775,83.147
3040,85.863,0.1846,84.386
3041,85.772,0.1863,84.349
3042,84.615,0.2034,83.688
3043,84.347,0.1869,83.822
3044,85.074,0.1788,84.868
3045,83.703,0.1849,84.006
3046,84.828,0.184,84.237
3047,84.987,0.1746,85.361
3048,85.725,0.1577,85.64
3049,85.044,0.1701,85.365
3050,85.479,0.1678,85.065
3051,85.399,0.1674,85.516
3052,84.896,0.1691,87.126
3053,85.443,0.2033,87.018
3054,84.619,0.1913,88.589
3055,84.782,0.2135,88.956
3056,86.759,0.2157,86.184
3057,87.52,0.2072,85.174
3058,86.89,0.2022,87.046
3059,87.134,0.2235,86.352
3060,85.273,0.2107,86.106
3061,84.835,0.2147,87.387
3062,85.057,0.223,89.021
3063,85.804,0.2098,89.935
3064,86.185,0.1989,90.789
3065,86.253,0.2152,89.451
3066,86.009,0.2033,86.123
3067,86.209,0.2096,85.467
3068,85.304,0.1829,85.918
3069,85.965,0.1982,85.613
3070,87.524,0.1608,86.716
3071,87.847,0.1636,86.823
3072,87.25,0.1758,85.716
3073,86.349,0.1819,84.979
3074,85.926,0.1879,84.193
3075,86.278,0.202,85.497
3076,87.376,0.213,87.248
3077,86.761,0.1886,86.131
3078,85.948,0.1897,86.458
3079,87.345,0.1761,86.776
3080,87.753,0.1902,85.898
3081,87.625,0.174,87.639
3082,86.783,0.1812,87.345
3083,86.529,0.1844,88.152
3084,86.279,0.2052,86.33
3085,86.37,0.2161,87.069
3086,86.11,0.2376,87.508
3087,85.68,0.2506,85.885
3088,84.991,0.2432,84.686
3089,86.225,0.2496,85.938
3090,85.129,0.2505,87.734
3091,85.039,0.2537,86.705
3092,85.735,0.215,86.15
3093,86.465,0.2035,86.619
3094,86.738,0.201,85.535
3095,86.626,0.1897,85.643
3096,86.541,0.1995,86.081
3097,85.486,0.179,85.528
3098,84.485,0.1603,84.573
3099,84.397,0.1687,82.423
3100,84.496,0.1678,83.934
3101,85.518,0.1957,84.526
3102,84.595,0.182,84.565
3103,85.099,0.1817,85.398
3104,85.519,0.1724,85.245
3105,85.091,0.1802,85.394
3106,86.745,0.1817,84.898
3107,87.428,0.1834,85.882
3108,87.504,0.195,84.745
3109,88.029,0.1927,85.568
3110,87.627,0.1751,86.124
3111,88.86,0.175,86.042
3112,87.531,0.1666,85.026
3113,86.859,0.1851,85.099
3114,86.825,0.1833,87.427
3115,86.138,0.177,88.772
3116,88.167,0.1921,88.178
3117,88.407,0.1985,87.812
3118,87.185,0.1677,87.642
3119,86.322,0.1796,88.4
3120,85.979,0.1809,86.904
3121,86.08,0.2032,87.654
3122,87.275,0.1852,87.029
3123,87.795,0.1762,86.823
3124,86.56,0.1775,87.368
3125,85.931,0.1951,86.773
3126,86.152,0.1851,85.852
3127,86.865,0.1961,87.014
3128,88.141,0.195,86.077
3129,89.008,0.2015,86.31
3130,87.156,0.2071,86.707
3131,87.622,0.1889,88.161
3132,87.767,0.1839,87.519
3133,86.651,0.1735,85.004
3134,86.178,0.1706,85.423
3135,85.935,0.1856,84.916
3136,86.487,0.1995,84.467
3137,86.062,0.1876,84.987
3138,85.597,0.1867,84.756
3139,85.798,0.1836,84.813
3140,85.568,0.1715,84.408
3141,85.139,0.1758,85.868
3142,85.43,0.1895,87.227
3143,84.913,0.2054,90.211
3144,84.598,0.1934,89.571
3145,83.56,0.1844,90.72
3146,84.515,0.1909,90.473
3147,84.927,0.1959,90.166
3148,84.878,0.1942,87.997
3149,85.956,0.2068,89.41
3150,85.254,0.2115,87.591
3151,84.751,0.1991,88.247
3152,83.681,0.2099,88.244
3153,83.308,0.1841,88.059
3154,84.353,0.1808,88.498
3155,85.675,0.1825,87.09
3156,85.929,0.177,84.751
3157,85.973,0.1761,83.473
3158,84.917,0.1658,84.803
3159,84.297,0.1731,85.462
3160,85.235,0.1862,82.573
3161,85.061,0.2001,84.477
3162,85.242,0.2125,86.505
3163,85.656,0.2221,86.949
3164,84.689,0.2314,87.383
3165,83.276,0.2211,86.018
3166,82.819,0.2262,86.93
3167,84.694,0.2213,85.395
3168,84.306,0.2097,85.971
3169,84.012,0.2043,86.637
3170,85.003,0.2091,85.278
3171,84.317,0.2106,87.373
3172,84.174,0.1982,87.531
3173,84.757,0.1839,87.592
3174,84.657,0.1912,89.47
3175,85.051,0.1969,87.761
3176,86.093,0.1887,87.159
3177,86.84,0.1969,85.371
3178,85.574,0.2179,86.172
3179,86.945,0.2234,84.705
3180,85.933,0.2204,86.065
3181,85.55,0.2145,84.815
3182,86.035,0.2221,84.938
3183,86.376,0.2171,86.054
3184,86.294,0.2022,85.499
3185,86.128,0.2061,85.639
3186,86.869,0.2018,85.374
3187,86.572,0.1857,85.23
3188,86.783,0.17,83.317
3189,87.592,0.1821,84.709
3190,86.176,0.1886,86.15
3191,86.444,0.202,85.425
3192,85.593,0.1865,85.352
3193,85.052,0.1939,85.406
3194,85.619,0.1856,85.643
3195,86.012,0.1956,86.895
3196,86.329,0.1856,87.143
3197,84.859,0.1919,84.601
3198,85.789,0.1975,84.632
3199,86.115,0.2074,84.809
3200,85.593,0.2051,85.459
3201,84.554,0.1969,82.877
3202,84.766,0.1846,84.38
3203,84.911,0.1868,83.303
3204,84.455,0.1639,85.221
3205,84.439,0.1843,84.71
3206,82.542,0.1826,83.969
3207,83.936,0.1808,86.18
3208,83.094,0.167,86.444
3209,85.018,0.1754,85.609
3210,85.964,0.1952,85.545
3211,86.355,0.1914,85.912
3212,85.198,0.1623,84.907
3213,85.453,0.1665,86.379
3214,86.939,0.1695,86.939
3215,88.184,0.178,85.665
3216,87.217,0.1739,84.017
3217,88.499,0.1817,84.564
3218,88.2,0.1714,83.754
3219,87.904,0.1589,85.438
3220,88.461,0.1548,86.127
3221,88.382,0.1549,86.068
3222,87.491,0.1798,87.762
3223,87.211,0.1875,87.386
3224,86.57,0.2012,86.799
3225,86.398,0.1907,88.845
3226,87.176,0.2044,88.004
3227,87.934,0.2067,86.503
3228,88.746,0.212,85.516
3229,87.769,0.1858,83.702
3230,89.199,0.1868,82.562
3231,88.059,0.1918,84.323
3232,86.981,0.1887,85.496
3233,88.078,0.1708,86.72
3234,87.091,0.1834,86.65
3235,87.666,0.1652,86.997
3236,87.595,0.1668,86.141
3237,88.597,0.1629,86.636
3238,87.826,0.1765,86.071
3239,86.979,0.1538,85.193
3240,86.179,0.1645,86.03
3241,86.319,0.1692,84.713
3242,86.118,0.177,86.026
3243,86.291,0.1951,86.355
3244,85.59,0.1987,85.62
3245,86.033,0.2011,86.561
3246,85.351,0.1951,86.209
3247,84.605,0.1852,87.75
3248,85.507,0.191,87.604
3249,85.855,0.2116,86.878
3250,84.403,0.2072,86.245
3251,84.375,0.2215,85.856
3252,84.069,0.1947,87.397
3253,84.154,0.184,86.492
3254,85.34,0.1684,86.511
3255,85.478,0.1889,86.833
3256,84.24,0.1697,84.717
3257,84.265,0.1866,84.436
3258,84.94,0.1977,87.37
3259,83.82,0.1709,88.322
3260,83.791,0.16,88.443
3261,84.656,0.1526,88.599
3262,85.014,0.1635,88.312
3263,83.715,0.1607,87.334
3264,84.794,0.1659,86.818
3265,85.859,0.1456,87.658
3266,84.808,0.1709,88.904
3267,85.134,0.161,87.469
3268,86.988,0.1688,88.691
3269,86.768,0.1708,86.868
3270,86.212,0.1739,89.468
3271,84.884,0.1633,89.159
3272,83.877,0.1529,91.551
3273,86.649,0.1481,89.849
3274,86.621,0.1749,90.008
3275,85.551,0.175,89.145
3276,86.523,0.179,90.263
3277,85.773,0.1859,88.283
3278,84.779,0.1763,90.222
3279,84.594,0.1774,93.851
3280,84.581,0.1732,92.096
3281,84.163,0.165,93.895
3282,85.214,0.1569,93.749
3283,84.809,0.155,93.041
3284,84.889,0.1644,90.012
3285,84.842,0.1509,89.725
3286,84.281,0.17,89.952
3287,84.216,0.1715,89.821
3288,83.473,0.1772,90.325
3289,84.479,0.1676,90.424
3290,84.781,0.1799,90.449
3291,85.203,0.1828,91.028
3292,84.018,0.1819,90.466
3293,84.157,0.1796,91.85
3294,84.962,0.1839,91.491
3295,85.548,0.1884,90.591
3296,84.991,0.2074,92.372
3297,85.926,0.2141,91.99
3298,84.282,0.21,92.223
3299,84.109,0.1962,90.316
3300,83.907,0.1943,89.55
3301,82.67,0.199,89.865
3302,84.519,0.2013,92.065
3303,84.218,0.1942,92.76
3304,83.916,0.2173,90.424
3305,83.548,0.2229,90.142
3306,84.099,0.2211,90.648
3307,84.867,0.2204,89.691
3308,85.762,0.2152,90.945
3309,85.446,0.2173,89.868
3310,84.906,0.2017,88.533
3311,84.201,0.1998,88.354
3312,85.056,0.1979,86.593
3313,85.912,0.2245,85.851
3314,87.049,0.2182,87.128
3315,87.377,0.2125,88.43
3316,85.706,0.1928,88.495
3317,85.048,0.1899,90.317
3318,85.87,0.1927,92.223
3319,89.564,0.2014,90.823
3320,88.107,0.1946,89.221
3321,86.994,0.193,89.544
3322,87.075,0.1889,89.403
3323,87.023,0.1931,87.666
3324,88.293,0.1811,87.648
3325,87.581,0.1698,88.493
3326,87.735,0.1753,89.64
3327,87.496,0.1865,89.615
3328,87.005,0.1831,90.163
3329,86.547,0.1934,89.199
3330,87.007,0.2045,88.852
3331,86.686,0.1866,88.206
3332,86.106,0.1887,86.977
3333,87.978,0.1724,87.112
3334,87.748,0.1914,89.182
3335,87.464,0.1801,89.069
3336,88.043,0.1993,89.968
3337,88.173,0.1933,91.613
3338,88.373,0.1944,90.175
3339,89.002,0.181,89.829
3340,86.542,0.1928,87.684
3341,86.996,0.1929,88.081
3342,88.88,0.1876,88.173
3343,87.325,0.1945,89.982
3344,86.772,0.2013,88.651
3345,86.394,0.1971,86.646
3346,87.137,0.191,85.587
3347,86.473,0.2021,83.719
3348,86.875,0.208,84.01
3349,85.291,0.231,82.582
3350,86.316,0.1986,84.327
3351,87.092,0.1914,85.375
3352,86.321,0.1885,86.711
3353,86.165,0.1779,87.643
3354,86.927,0.1876,86.546
3355,86.931,0.2073,87.823
3356,87.51,0.2081,86.601
3357,86.931,0.2235,87.215
3358,89.145,0.2203,85.838
3359,87.84,0.234,87.029
3360,87.915,0.2257,85.964
3361,88.511,0.2274,86.858
3362,87.01,0.2225,84.944
3363,88.112,0.2153,85.557
3364,87.31,0.2308,86.025
3365,87.995,0.2155,85.66
3366,89.207,0.214,85.077
3367,87.755,0.2218,86.182
3368,88.092,0.2237,87.195
3369,88.626,0.2041,85.484
3370,89.579,0.1901,85.171
3371,88.416,0.2006,83.976
3372,88.442,0.1882,84.866
3373,89.511,0.1816,84.433
3374,88.093,0.2027,81.923
3375,87.474,0.2226,81.079
3376,85.853,0.2244,82.473
3377,84.357,0.2172,82.871
3378,85.298,0.2257,83.718
3379,85.463,0.2218,86.614
3380,85.507,0.2191,87.91
3381,85.89,0.1858,88.418
3382,86.066,0.1735,89.496
3383,85.761,0.1581,90.839
3384,85.041,0.1654,91.416
3385,83.691,0.151,89.222
3386,84.397,0.1588,87.557
3387,84.312,0.1525,88.813
3388,84.08,0.1516,87.211
3389,83.725,0.1669,85.431
3390,84.627,0.1815,87.904
3391,84.72,0.1989,88.29
3392,85.412,0.1732,87.953
3393,85.738,0.1785,87.565
3394,85.775,0.1906,87.134
3395,85.683,0.1803,86.844
3396,86.112,0.169,87.209
3397,86.51,0.1639,89.632
3398,87.653,0.1669,89.495
3399,87.006,0.1528,89.285
3400,85.538,0.1316,89.358
3401,85.566,0.134,90.286
3402,85.819,0.1448,89.319
3403,84.064,0.1358,89.461
3404,84.454,0.1597,88.641
3405,85.184,0.1531,87.833
3406,85.594,0.1438,87.056
3407,86.872,0.1899,86.204
3408,88.192,0.1898,85.292
3409,87.935,0.207,85.894
3410,87.79,0.1904,85.596
3411,88.11,0.2005,86.647
3412,88.716,0.2073,87.921
3413,87.036,0.2162,86.512
3414,86.603,0.2182,86.054
3415,85.461,0.2223,87.351
3416,85.493,0.1932,87.018
3417,86.724,0.221,86.864
3418,86.633,0.204,88.093
3419,86.653,0.1783,86.044
3420,86.413,0.1709,86.63
3421,86.339,0.1544,88.064
3422,85.817,0.1403,88.714
3423,85.553,0.1534,88.687
3424,86.088,0.1562,86.483
3425,85.664,0.1499,88.785
3426,86.668,0.1667,87.575
3427,86.263,0.158,89.259
3428,85.545,0.1554,89.355
3429,84.983,0.1692,91.42
3430,86.089,0.1376,89.818
3431,86.826,0.1499,91.688
3432,87.095,0.151,88.76
3433,87.657,0.1609,89.377
3434,87.076,0.152,86.512
3435,87.65,0.1649,87.088
3436,87.329,0.1605,85.663
3437,87.701,0.1574,86.382
3438,88.403,0.1489,85.974
3439,88.908,0.1431,85.942
3440,90.055,0.1415,86.815
3441,87.387,0.1418,86.958
3442,89.812,0.1732,87.414
3443,89.14,0.1571,88.875
3444,88.464,0.1732,89.627
3445,88.629,0.1568,88.475
3446,87.726,0.1564,87.15
3447,87.482,0.1373,85.85
3448,87.383,0.129,87.436
3449,88.828,0.1504,87.514
3450,87.331,0.16,88.478
3451,86.489,0.1578,89.929
3452,86.113,0.1623,88.342
3453,84.541,0.1353,87.967
3454,86.473,0.1473,86.34
3455,86.726,0.165,87.242
3456,86.071,0.1533,86.288
3457,85.659,0.1586,86.933
3458,86.323,0.1558,85.935
3459,86.523,0.1355,85.202
3460,86.543,0.1478,84.02
3461,86.612,0.1706,86.969
3462,85.262,0.1829,86.755
3463,85.235,0.1812,88.531
3464,85.89,0.167,87.602
3465,85.576,0.1618,86.746
3466,85.612,0.181,85.809
3467,85.047,0.1763,84.81
3468,85.637,0.1787,83.826
3469,86.242,0.1829,83.883
3470,86.19,0.1759,82.192
3471,87.014,0.1832,83.288
3472,86.742,0.191,85.504
3473,87.427,0.181,84.362
3474,87.685,0.1817,83.639
3475,86.735,0.1814,83.72
3476,85.969,0.1677,86.597
3477,87.065,0.1544,86.186
3478,86.606,0.1558,85.714
3479,86.492,0.1459,85.345
3480,86.016,0.1669,87.63
3481,85.158,0.1542,88.716
3482,85.691,0.146,87.262
3483,85.819,0.1432,87.175
3484,85.71,0.1547,86.46
3485,85.727,0.1653,86.421
3486,84.957,0.1668,85.788
3487,85.677,0.1418,86.753
3488,86.364,0.1482,85.759
3489,86.58,0.1453,86.581
3490,87.601,0.1629,87.244
3491,87.928,0.1614,89.388
3492,86.113,0.1735,91.348
3493,85.994,0.1627,91.422
3494,86.04,0.1707,90.471
3495,86.238,0.1767,91.482
3496,85.262,0.1749,90.7
3497,86.071,0.1784,88.315
3498,85.079,0.1854,88.295
3499,83.735,0.1803,87.486
3500,84.721,0.1676,85.87
3501,84.97,0.1794,87.329
3502,85.579,0.1602,85.52
3503,86.121,0.1637,85.251
3504,86.912,0.1908,85.57
3505,86.262,0.1921,84.958
3506,86.1,0.1794,85.76
3507,87.503,0.1889,85.172
3508,87.379,0.2015,84.759
3509,88.281,0.2032,88.066
3510,88.347,0.1939,88.569
3511,88.584,0.2012,87.686
3512,88.403,0.1944,88.963
3513,87.376,0.2023,88.45
3514,88.4,0.2091,88.085
3515,87.542,0.2095,88.43
3516,88.448,0.2042,87.508
3517,89.667,0.1961,88.504
3518,91.482,0.1964,88.503
3519,91.466,0.1851,88.193
3520,89.036,0.1891,87.662
3521,87.154,0.1738,88.086
3522,87.511,0.1665,88.416
3523,87.878,0.1797,87.879
3524,87.431,0.1772,87.105
3525,87.216,0.1734,86.973
3526,85.869,0.1695,86.878
3527,85.874,0.1838,89.361
3528,84.736,0.1829,90.28
3529,86.951,0.1832,88.98
3530,87.068,0.1876,90.212
3531,87.174,0.1593,90.228
3532,86.234,0.1624,89.138
3533,86.862,0.1716,90.156
3534,86.761,0.1519,86.946
3535,86.415,0.1697,87.614
3536,87.7,0.1815,88.019
3537,87.961,0.1741,88.62
3538,89.924,0.1871,87.772
3539,89.646,0.1804,88.888
3540,88.441,0.17,86.548
3541,87.394,0.1808,85.155
3542,86.741,0.1738,86.967
3543,87.419,0.1474,88.031
3544,87.044,0.1561,91.865
3545,86.521,0.1795,91.557
3546,86.44,0.1898,90.347
3547,86.132,0.1833,87.934
3548,86.317,0.1915,89.587
3549,86.182,0.2082,90.59
3550,86.995,0.1891,90.056
3551,86.852,0.1878,89.076
3552,86.78,0.1848,88.705
3553,88.226,0.2025,87.445
3554,88.508,0.1821,85.951
3555,87.739,0.1915,87.698
3556,86.47,0.1776,88.94
3557,85.368,0.1704,87.781
3558,87.217,0.1713,87.578
3559,86.51,0.171,85.882
3560,87.232,0.1761,85.308
3561,86.752,0.1843,84.443
3562,86.976,0.1895,83.576
3563,87.863,0.1933,85.148
3564,87.837,0.1792,86.429
3565,87.154,0.182,87.923
3566,86.549,0.2031,88.479
3567,87.586,0.1982,87.646
3568,87.833,0.2006,87.283
3569,87.154,0.1877,87.116
3570,86.747,0.1878,86.438
3571,87.243,0.1802,88.186
3572,85.824,0.173,87.605
3573,85.071,0.1771,86.594
3574,87.043,0.1698,87.915
