Episode,mIoU,Geo_MAE,Success_Rate
2697,78.015,0.2937,62.875
2698,77.407,0.2934,62.864
2699,77.067,0.3089,62.773
2700,76.247,0.3236,62.845
2701,76.469,0.3162,61.021
2702,76.84,0.3097,60.361
2703,77.772,0.3144,59.605
2704,77.466,0.3172,60.783
2705,77.696,0.3264,61.085
2706,78.02,0.3178,59.596
2707,76.131,0.331,59.76
2708,76.52,0.3192,58.567
2709,76.41,0.3078,57.688
2710,76.52,0.3058,59.795
2711,76.096,0.3174,59.989
2712,76.167,0.3281,61.059
2713,75.698,0.3135,62.836
2714,74.891,0.3019,61.723
2715,75.34,0.3044,61.648
2716,76.245,0.3013,61.451
2717,74.314,0.3099,58.309
2718,74.74,0.2973,59.442
2719,76.592,0.3053,61.413
2720,75.269,0.3383,60.488
2721,75.985,0.3137,59.833
2722,76.693,0.3184,61.805
2723,75.87,0.3369,61.619
2724,75.034,0.3165,62.567
2725,76.276,0.3217,63.954
2726,77.13,0.3065,64.388
2727,77.617,0.3066,62.867
2728,77.637,0.3109,64.313
2729,78.561,0.3365,65.129
2730,77.856,0.3423,66.531
2731,77.985,0.3428,65.395
2732,77.095,0.3259,64.793
2733,76.414,0.3193,64.744
2734,76.848,0.3208,63.431
2735,77.016,0.3177,65.934
2736,76.787,0.3003,63.695
2737,76.463,0.2962,63.038
2738,76.533,0.3062,63.524
2739,77.67,0.3038,64.89
2740,78.145,0.3204,63.117
2741,78.593,0.3109,62.376
2742,80.034,0.2852,64.704
2743,78.439,0.2819,65.658
2744,79.339,0.3074,66.857
2745,78.651,0.3096,65.817
2746,78.374,0.3329,66.93
2747,78.876,0.3078,65.727
2748,78.291,0.3089,63.78
2749,78.237,0.3132,64.258
2750,78.238,0.3346,63.724
2751,77.194,0.3215,63.216
2752,77.747,0.3187,63.46
2753,77.118,0.3373,64.008
2754,77.637,0.3383,66.355
2755,78.032,0.3363,67.097
2756,79.788,0.3051,66.581
2757,79.005,0.3083,65.254
2758,78.429,0.3019,64.892
2759,77.042,0.2827,63.577
2760,78.32,0.2798,64.247
2761,78.853,0.2888,63.083
2762,80.022,0.2931,64.075
2763,78.758,0.2996,63.904
2764,79.178,0.3359,63.726
2765,79.254,0.3209,65.814
2766,78.777,0.3166,64.956
2767,79.163,0.3111,65.343
2768,78.347,0.3143,66.342
2769,77.212,0.2962,64.971
2770,76.746,0.2814,63.506
2771,77.615,0.2966,64.538
2772,78.179,0.2891,62.631
2773,78.633,0.3163,62.188
2774,80.634,0.3156,60.89
2775,79.911,0.329,59.347
2776,79.908,0.3127,60.846
2777,79.846,0.3032,60.178
2778,80.594,0.3269,60.983
2779,80.23,0.3237,62.561
2780,80.454,0.336,63.248
2781,80.203,0.34,63.583
2782,78.766,0.3416,62.753
2783,78.456,0.3146,60.384
2784,78.925,0.3467,61.786
2785,77.855,0.3174,59.097
2786,78.271,0.309,58.469
2787,79.401,0.3278,60.155
2788,78.877,0.3048,58.508
2789,79.292,0.2982,59.243
2790,78.8,0.3111,62.65
2791,78.075,0.331,62.685
2792,78.204,0.3097,62.953
2793,79.472,0.324,61.993
2794,78.826,0.3089,65.331
2795,77.519,0.3224,63.324
2796,76.835,0.3003,64.086
2797,75.897,0.3204,63.779
2798,75.546,0.3281,63.645
2799,75.569,0.3139,65.387
2800,75.368,0.3263,64.693
2801,74.756,0.3169,62.748
2802,75.564,0.3017,64.113
2803,77.463,0.3123,63.284
2804,77.546,0.322,64.782
2805,77.696,0.3147,62.834
2806,78.295,0.3299,60.399
2807,79.355,0.319,62.721
2808,81.651,0.3025,63.169
2809,81.444,0.3118,64.19
2810,81.815,0.3105,65.958
2811,80.958,0.3119,66.182
2812,80.993,0.3158,65.265
2813,79.633,0.3214,64.551
2814,79.825,0.3039,63.744
2815,80.138,0.2915,64.178
2816,78.825,0.2657,63.767
2817,79.805,0.2708,64.718
2818,81.162,0.3013,63.741
2819,79.555,0.2912,64.577
2820,78.493,0.3017,64.567
2821,78.454,0.2896,66.286
2822,78.124,0.3096,65.207
2823,77.783,0.3013,66.082
2824,78.504,0.2825,62.115
2825,77.451,0.2863,61.294
2826,77.382,0.2783,59.548
2827,77.048,0.2789,61.928
2828,76.241,0.2747,63.765
2829,76.018,0.2723,63.693
2830,75.717,0.2854,64.745
2831,75.682,0.2898,63.15
2832,76.152,0.2828,63.708
2833,76.791,0.2888,61.779
2834,78.634,0.27,61.756
2835,77.526,0.2982,60.915
2836,77.514,0.2903,58.968
2837,79.195,0.3126,60.715
2838,77.179,0.3091,59.348
2839,75.485,0.3231,57.698
2840,76.448,0.2991,58.013
2841,76.17,0.2982,56.899
2842,76.402,0.2949,60.624
2843,75.655,0.3247,60.867
2844,75.865,0.3132,61.254
2845,76.157,0.3294,60.697
2846,76.267,0.3233,61.709
2847,75.797,0.3321,61.06
2848,75.033,0.2845,61.468
2849,74.583,0.3119,63.477
2850,75.284,0.3021,63.81
2851,75.536,0.3119,63.624
2852,74.991,0.3008,63.129
2853,76.554,0.2933,62.99
2854,77.277,0.3061,63.201
2855,77.019,0.2992,63.496
2856,75.744,0.3019,65.728
2857,75.613,0.2834,64.842
2858,76.285,0.2737,64.661
2859,75.331,0.2868,64.023
2860,76.057,0.2939,63.124
2861,78.173,0.2922,62.659
2862,77.436,0.2923,63.686
2863,75.774,0.2974,65.915
2864,75.107,0.2942,64.269
2865,73.861,0.2816,64.921
2866,74.21,0.293,64.083
2867,75.395,0.2842,62.846
2868,74.275,0.3253,62.422
2869,74.714,0.3171,63.189
2870,74.989,0.3093,63.047
2871,74.453,0.308,62.076
2872,74.112,0.2983,62.237
2873,76.211,0.314,63.024
2874,74.458,0.3137,61.689
2875,75.14,0.3154,60.761
2876,75.048,0.3138,58.873
2877,75.708,0.2845,59.979
2878,76.661,0.283,60.207
2879,75.272,0.297,61.567
2880,75.861,0.3072,62.526
2881,75.464,0.2916,61.972
2882,75.146,0.3006,65.005
2883,74.363,0.3144,62.9
2884,76.582,0.28,60.784
2885,76.836,0.2982,61.831
2886,77.162,0.2796,60.086
2887,77.694,0.2788,61.435
2888,79.613,0.2905,62.485
2889,79.957,0.2989,63.957
2890,80.865,0.2869,63.793
2891,80.551,0.2973,63.283
2892,80.469,0.3024,64.603
2893,79.244,0.3217,65.814
2894,80.258,0.3001,63.255
2895,80.928,0.3146,63.125
2896,80.114,0.3138,61.023
2897,79.73,0.3086,58.769
2898,80.184,0.2957,60.112
2899,77.813,0.3276,60.547
2900,77.479,0.3194,61.747
2901,78.282,0.3134,63.071
2902,78.374,0.2926,61.858
2903,78.611,0.3151,60.76
2904,77.78,0.3051,59.918
2905,79.429,0.3339,59.562
2906,80.052,0.3173,58.631
2907,78.805,0.3164,58.473
2908,79.441,0.3504,59.583
2909,80.551,0.3457,59.211
2910,78.566,0.3634,61.216
2911,78.506,0.3692,60.499
2912,79.731,0.3674,60.559
2913,79.748,0.345,62.1
2914,80.279,0.3611,59.89
2915,79.057,0.3333,59.946
2916,79.059,0.3189,61.779
2917,78.389,0.2955,62.347
2918,79.726,0.315,62.796
2919,78.496,0.3131,63.148
2920,78.344,0.3137,64.419
2921,79.06,0.3143,63.336
2922,79.108,0.3266,61.433
2923,78.877,0.3488,62.773
2924,79.773,0.3276,63.943
2925,81.101,0.3232,64.632
2926,81.121,0.313,63.42
2927,78.962,0.3133,63.583
2928,78.89,0.3062,64.422
2929,78.776,0.2808,62.645
2930,79.085,0.3268,62.897
2931,78.678,0.3068,62.096
2932,79.184,0.3113,62.714
2933,78.274,0.3227,63.237
2934,78.729,0.2891,61.58
2935,79.056,0.2891,63.324
2936,79.074,0.281,62.065
2937,80.39,0.2725,61.576
2938,80.313,0.2961,62.832
2939,80.61,0.2838,63.656
2940,80.552,0.2692,62.507
2941,80.088,0.2756,61.975
2942,79.59,0.2651,63.862
2943,80.893,0.2487,64.219
2944,80.013,0.2747,62.945
2945,79.682,0.2887,62.152
2946,79.815,0.2704,60.299
2947,79.512,0.2802,58.646
2948,78.736,0.2895,59.463
2949,78.914,0.2699,60.44
2950,79.204,0.2807,62.329
2951,79.282,0.28,62.373
2952,80.516,0.2776,63.521
2953,79.56,0.3161,63.474
2954,78.701,0.3129,63.092
2955,78.216,0.2968,62.479
2956,77.913,0.3117,63.183
2957,76.878,0.2957,64.602
2958,76.534,0.3172,62.473
2959,75.745,0.3451,65.969
2960,75.58,0.3337,63.584
2961,76.919,0.318,65.372
2962,77.905,0.314,67.018
2963,76.496,0.3096,68.128
2964,75.481,0.3327,68.785
2965,75.922,0.3148,67.905
2966,77.078,0.294,68.118
2967,77.683,0.2865,67.76
2968,78.217,0.284,65.405
2969,78.159,0.2947,64.598
2970,77.634,0.3225,62.804
2971,77.79,0.3001,61.066
2972,78.07,0.3028,62.384
2973,78.615,0.3337,62.243
2974,79.781,0.3333,64.161
2975,78.626,0.3291,65.333
2976,80.425,0.326,63.946
2977,80.095,0.3331,63.5
2978,78.588,0.3258,63.016
2979,77.963,0.3038,63.448
2980,78.882,0.3048,62.716
2981,78.252,0.305,63.06
2982,78.339,0.3257,63.275
2983,78.153,0.326,63.161
2984,78.337,0.3213,64.011
2985,78.156,0.3182,62.61
2986,77.963,0.3156,64.941
2987,78.34,0.3302,63.93
2988,77.709,0.3066,61.444
2989,78.698,0.3233,62.78
2990,80.392,0.2986,62.708
2991,80.362,0.302,63.044
2992,81.04,0.304,61.994
2993,80.643,0.3193,59.815
2994,81.419,0.2953,60.375
2995,79.885,0.3015,60.489
2996,80.79,0.2998,61.196
2997,80.332,0.3186,59.893
2998,80.452,0.3225,57.693
2999,80.352,0.3369,57.619
3000,79.737,0.3302,56.635
3001,80.593,0.3384,57.27
3002,80.25,0.3159,54.661
3003,80.204,0.3353,55.724
3004,80.462,0.3323,56.759
3005,78.415,0.3169,58.362
3006,78.987,0.3118,57.689
3007,78.55,0.3095,60.212
3008,78.184,0.2991,62.042
3009,77.998,0.3094,62.213
3010,79.166,0.2889,63.01
3011,80.282,0.2931,65.915
3012,78.44,0.3087,67.361
3013,78.051,0.3,67.2
3014,77.092,0.3121,66.467
3015,77.953,0.3041,63.552
3016,77.695,0.3062,62.518
3017,77.863,0.3251,64.188
3018,77.101,0.329,63.866
3019,77.017,0.3176,65.749
3020,76.659,0.3201,66.678
3021,76.639,0.3326,67.889
3022,76.351,0.3117,70.088
3023,76.382,0.302,67.455
3024,77.487,0.3287,68.32
3025,76.356,0.3246,65.854
3026,77.376,0.3312,66.428
3027,76.411,0.3455,66.396
3028,76.156,0.3372,68.716
3029,76.244,0.3094,66.108
3030,76.322,0.2961,66.67
3031,75.966,0.2971,67.036
3032,75.109,0.3082,67.476
3033,75.416,0.3311,66.764
3034,76.807,0.3199,65.46
3035,78.249,0.3353,64.366
3036,78.687,0.3241,65.192
3037,77.415,0.2996,63.956
3038,77.42,0.3217,60.47
3039,77.932,0.3127,60.066
3040,77.921,0.3144,60.054
3041,78.147,0.3221,60.3
3042,78.799,0.3027,60.598
3043,77.249,0.2732,63.013
3044,77.038,0.3028,62.235
3045,78.887,0.3072,60.754
3046,79.334,0.3042,60.422
3047,78.191,0.3148,60.655
3048,77.517,0.3039,59.402
3049,77.885,0.3292,58.28
3050,77.031,0.323,59.105
3051,77.288,0.2992,60.121
3052,76.428,0.2941,62.841
3053,76.061,0.3064,62.683
3054,75.919,0.2932,63.674
3055,75.644,0.2901,63.494
3056,76.677,0.295,64.279
3057,77.29,0.2726,67.101
3058,76.562,0.2885,67.667
3059,76.595,0.2844,67.285
3060,76.583,0.2837,66.69
3061,75.327,0.2954,66.92
3062,76.695,0.2886,67.308
3063,77.12,0.2911,66.668
3064,77.033,0.2877,66.93
3065,77.207,0.2881,66.329
3066,77.264,0.2767,68.395
3067,77.839,0.2567,67.751
3068,79.496,0.2896,66.135
3069,80.496,0.2855,63.011
3070,80.554,0.2728,63.716
3071,81.325,0.2688,64.245
3072,81.526,0.2705,65.454
3073,81.912,0.2738,65.711
3074,82.063,0.2991,66.266
3075,82.681,0.3188,65.046
3076,83.299,0.318,65.469
3077,82.236,0.3111,66.079
3078,81.712,0.3275,65.135
3079,82.099,0.3072,63.696
3080,82.891,0.3074,64.451
3081,81.825,0.3331,62.695
3082,80.329,0.33,63.127
3083,78.392,0.3283,64.137
3084,77.694,0.3024,62.843
3085,78.12,0.2946,64.352
3086,77.852,0.3007,65.14
3087,77.198,0.2976,63.138
3088,78.375,0.2892,64.285
3089,78.834,0.2879,62.844
3090,79.397,0.2714,61.223
3091,79.81,0.2915,61.064
3092,80.432,0.305,62.991
3093,79.642,0.2866,62.023
3094,78.114,0.2971,62.7
3095,78.458,0.3046,60.982
3096,78.869,0.3301,61.158
3097,78.125,0.3268,61.458
3098,78.456,0.3227,63.088
3099,78.136,0.308,61.768
3100,79.183,0.3147,61.823
3101,79.555,0.3142,61.377
3102,79.53,0.311,62.709
3103,79.08,0.2925,61.62
3104,78.908,0.2833,60.314
3105,78.035,0.3023,59.623
3106,78.287,0.281,60.621
3107,78.718,0.2819,62.25
3108,77.186,0.2719,63.209
3109,76.503,0.295,63.628
3110,75.867,0.3091,63.43
3111,75.516,0.2906,63.578
3112,76.095,0.2921,65.4
3113,76.334,0.3107,64.475
3114,77.171,0.2794,65.039
3115,78.153,0.2846,63.689
3116,79.421,0.3036,64.574
3117,80.314,0.2839,65.387
3118,79.765,0.3121,65.379
3119,78.589,0.2925,65.866
3120,79.196,0.3069,67.465
3121,78.827,0.2948,66.699
3122,79.623,0.281,68.352
3123,78.887,0.2904,69.266
3124,79.921,0.3013,69.173
3125,80.006,0.3232,68.37
3126,79.822,0.3274,67.8
3127,78.875,0.3327,66.174
3128,79.976,0.3305,64.668
3129,80.337,0.3303,64.651
3130,79.856,0.3458,63.979
3131,81.074,0.3338,63.305
3132,81.326,0.3427,64.457
3133,81.583,0.3501,66.784
3134,81.626,0.3299,67.235
3135,81.563,0.3322,68.771
3136,82.013,0.3362,67.19
3137,80.797,0.3477,67.169
3138,79.534,0.3515,68.153
3139,80.053,0.3377,67.618
3140,79.623,0.314,67.211
3141,79.162,0.3148,68.718
3142,79.546,0.3147,67.295
3143,80.171,0.3092,67.177
3144,79.575,0.3167,66.749
3145,79.046,0.3108,66.077
3146,79.41,0.3258,66.022
3147,78.778,0.3352,65.161
3148,78.034,0.3327,65.655
3149,77.438,0.3278,66.419
3150,78.639,0.3178,67.559
3151,78.91,0.3348,65.765
3152,79.13,0.3475,65.934
3153,79.527,0.3456,65.756
3154,80.027,0.3282,66.45
3155,78.962,0.3368,66.165
3156,78.342,0.3574,67.021
3157,78.496,0.3482,67.787
3158,77.711,0.3371,65.852
3159,76.908,0.3537,64.613
3160,76.511,0.3517,65.552
3161,76.568,0.3583,64.214
3162,78.238,0.3462,63.879
3163,78.201,0.3553,64.634
3164,78.578,0.3353,62.553
3165,78.605,0.3473,65.349
3166,77.158,0.3479,65.48
3167,77.569,0.3254,65.914
3168,77.323,0.3131,64.992
3169,77.661,0.3088,65.236
3170,77.704,0.2978,65.247
3171,76.575,0.2976,64.9
3172,76.056,0.2926,65.015
3173,76.296,0.2799,63.946
3174,76.821,0.2774,62.662
3175,75.313,0.2804,64.448
3176,76.518,0.2791,64.625
3177,76.709,0.2796,64.463
3178,75.943,0.2961,64.062
3179,76.257,0.2948,63.98
3180,76.269,0.3016,63.735
3181,76.958,0.2842,63.097
3182,76.273,0.2942,61.808
3183,75.834,0.2981,60.258
3184,75.899,0.2902,59.597
3185,75.837,0.3198,59.083
3186,76.322,0.3085,58.135
3187,76.715,0.3255,58.657
3188,76.396,0.3021,62.065
3189,76.142,0.3062,61.441
3190,76.409,0.3048,60.726
3191,75.172,0.3215,63.804
3192,75.525,0.3184,64.111
3193,74.566,0.3075,62.304
3194,76.856,0.3275,65.019
3195,77.445,0.3259,67.618
3196,76.397,0.3271,66.85
3197,76.508,0.3143,64.877
3198,77.315,0.3184,67.398
3199,78.131,0.3277,67.568
3200,78.198,0.3302,66.96
3201,78.23,0.319,66.068
3202,78.354,0.3216,63.688
3203,79.477,0.3344,63.735
3204,79.352,0.3413,65.591
3205,79.238,0.3519,65.678
3206,79.997,0.3411,67.12
3207,79.704,0.3425,66.753
3208,79.743,0.3587,66.892
3209,79.995,0.3495,65.052
3210,78.455,0.3499,64.402
3211,78.704,0.3349,64.785
3212,79.758,0.3237,63.948
3213,79.604,0.3249,63.288
3214,79.8,0.3455,63.566
3215,79.614,0.3454,65.836
3216,79.813,0.334,65.226
3217,80.059,0.352,63.72
3218,79.586,0.337,62.395
3219,77.386,0.3351,64.022
3220,78.933,0.345,62.138
3221,78.085,0.3443,62.257
3222,77.613,0.3307,62.301
3223,77.18,0.3337,60.707
3224,76.729,0.3334,59.035
3225,76.874,0.3512,59.692
3226,76.376,0.3564,62.447
3227,75.757,0.3231,61.94
3228,75.613,0.3121,62.226
3229,74.612,0.3245,62.677
3230,76.013,0.3053,64.612
3231,76.969,0.3031,66.258
3232,76.131,0.2964,67.05
3233,76.951,0.294,68.265
3234,76.936,0.3087,67.23
3235,75.291,0.2946,66.603
3236,75.873,0.2911,66.352
3237,77.25,0.2937,67.283
3238,77.206,0.2992,66.808
3239,78.331,0.3094,64.64
3240,77.267,0.3082,66.371
3241,78.94,0.3084,65.534
3242,78.221,0.3275,65.338
3243,77.991,0.3031,66.33
3244,77.85,0.314,66.702
3245,77.549,0.3347,67.008
3246,78.169,0.3243,64.931
3247,79.254,0.3204,64.666
3248,77.851,0.325,64.644
3249,79.262,0.2868,65.282
3250,77.978,0.2715,64.623
3251,77.775,0.2823,63.639
3252,77.722,0.2934,62.994
3253,78.659,0.2797,63.857
3254,78.79,0.2865,62.248
3255,79.93,0.279,61.528
3256,79.759,0.2941,62.629
3257,79.701,0.2861,64.073
3258,79.419,0.2925,62.199
3259,78.472,0.2987,64.173
3260,78.244,0.2982,64.474
3261,77.363,0.3069,65.77
3262,78.296,0.3059,66.121
3263,77.404,0.3203,65.459
3264,76.612,0.3234,67.866
3265,77.634,0.3201,68.62
3266,78.051,0.3004,67.141
3267,79.07,0.2879,66.84
3268,78.811,0.2833,65.966
3269,79.697,0.2858,64.683
3270,81.955,0.2599,63.896
3271,81.487,0.2734,66.275
3272,80.514,0.2872,66.947
3273,80.5,0.285,66.423
3274,80.512,0.305,67.977
3275,80.19,0.3116,66.328
3276,81.525,0.2896,65.629
3277,80.755,0.3177,64.712
3278,79.07,0.3114,66.879
3279,79.158,0.3088,64.991
3280,78.158,0.3187,66.816
3281,79.2,0.3225,66.227
3282,79.126,0.3019,65.586
3283,79.45,0.2974,66.205
3284,78.366,0.2532,64.679
3285,79.1,0.2993,64.343
3286,78.542,0.2782,64.723
3287,78.86,0.2938,65.062
3288,77.114,0.292,65.326
3289,78.661,0.2814,66.911
3290,78.404,0.2839,65.858
3291,78.683,0.2942,65.311
3292,78.773,0.3006,68.571
3293,76.907,0.2903,67.585
3294,76.459,0.2869,68.117
3295,76.683,0.3135,65.977
3296,77.169,0.3048,67.116
3297,77.772,0.2878,65.756
3298,78.276,0.3092,67.091
3299,78.536,0.3233,64.611
3300,80.162,0.3068,64.329
3301,79.279,0.3065,65.686
3302,79.297,0.3009,67.737
3303,78.901,0.2949,68.167
3304,79.043,0.312,67.533
3305,78.599,0.3178,68.205
3306,77.652,0.3125,68.226
3307,77.442,0.3181,69.344
3308,77.565,0.3437,69.544
3309,76.68,0.3505,67.754
3310,76.647,0.3364,68.156
3311,78.811,0.3537,65.813
3312,79.501,0.3241,64.99
3313,79.645,0.3444,65.96
3314,80.21,0.3341,66.772
3315,79.864,0.344,67.129
3316,78.38,0.3328,66.252
3317,78.02,0.3242,65.599
3318,78.027,0.326,67.924
3319,78.987,0.3455,67.583
3320,79.275,0.3191,66.959
3321,78.03,0.3215,66.007
3322,78.366,0.3202,64.392
3323,79.818,0.3353,64.098
3324,79.962,0.3163,62.678
3325,79.698,0.2966,62.094
3326,80.617,0.2872,60.822
3327,79.442,0.2732,61.287
3328,79.604,0.3043,62.424
3329,78.884,0.3071,63.338
3330,78.734,0.2844,64.213
3331,79.452,0.2734,66.253
3332,79.852,0.2926,65.222
3333,79.879,0.2639,65.175
3334,79.564,0.269,61.477
3335,77.522,0.2772,61.829
3336,78.457,0.3025,62.654
3337,79.335,0.3163,62.838
3338,80.813,0.3136,63.925
3339,81.474,0.3249,64.939
3340,82.376,0.2896,65.878
3341,81.835,0.2875,65.792
3342,81.651,0.3076,67.443
3343,81.107,0.3154,64.805
3344,79.589,0.3023,64.008
3345,79.552,0.2861,64.417
3346,78.234,0.2812,64.292
3347,78.563,0.2843,65.404
3348,79.533,0.2971,65.166
3349,78.126,0.291,65.979
3350,78.163,0.2763,65.641
3351,77.892,0.2899,65.089
3352,77.911,0.3052,64.121
3353,77.926,0.2907,64.943
3354,78.106,0.2715,65.426
3355,77.716,0.3083,64.48
3356,77.679,0.3173,64.507
3357,77.524,0.3246,64.282
3358,77.713,0.3095,62.872
3359,78.569,0.3017,64.368
3360,79.274,0.3169,66.352
3361,78.295,0.3101,66.906
3362,79.243,0.315,67.024
3363,80.345,0.3109,65.759
3364,80.189,0.296,67.769
3365,79.419,0.2904,68.997
3366,79.783,0.2882,67.528
3367,80.318,0.3129,66.064
3368,80.022,0.2892,65.094
3369,79.369,0.294,65.127
3370,79.132,0.3018,66.341
3371,79.169,0.314,65.729
3372,78.666,0.3205,64.439
3373,78.069,0.3082,64.214
3374,76.449,0.3289,64.113
3375,78.134,0.311,66.821
3376,78.547,0.3091,66.471
3377,77.935,0.3017,68.084
3378,76.452,0.3151,66.671
3379,74.893,0.3137,66.647
3380,75.484,0.2983,64.006
3381,76.487,0.3027,63.922
3382,77.066,0.2975,63.926
3383,78.584,0.3137,65.765
3384,77.675,0.3141,67.04
3385,76.571,0.3037,65.918
3386,76.036,0.2958,65.086
3387,77.044,0.294,65.363
3388,77.113,0.2979,66.106
3389,77.366,0.311,66.575
3390,77.614,0.3072,66.565
3391,77.066,0.325,68.848
3392,78.318,0.3139,68.847
3393,79.278,0.3186,68.633
3394,79.8,0.314,68.39
3395,80.295,0.3227,68.927
3396,80.601,0.3121,67.463
3397,80.573,0.316,69.096
3398,78.682,0.3018,69.535
3399,78.87,0.3066,69.693
3400,78.094,0.322,67.041
3401,77.042,0.3049,65.399
3402,75.857,0.3179,64.142
3403,75.271,0.3265,63.771
3404,75.058,0.3158,63.788
3405,76.638,0.3107,62.165
3406,76.361,0.3232,62.041
3407,77.11,0.3216,61.353
3408,76.85,0.3308,61.616
3409,76.402,0.2963,61.648
3410,77.697,0.2961,61.451
3411,76.933,0.284,61.947
3412,76.441,0.2916,64.189
3413,76.636,0.2868,63.923
3414,77.303,0.2845,65.797
3415,76.006,0.2854,65.586
3416,76.282,0.2963,65.06
3417,77.649,0.305,67.695
3418,76.53,0.3061,66.206
3419,77.274,0.2943,67.829
3420,76.373,0.3091,68.529
3421,77.442,0.327,67.928
3422,78.178,0.2793,65.642
3423,78.686,0.3057,66.654
3424,78.767,0.3163,65.318
3425,80.332,0.322,65.388
3426,80.031,0.3282,63.654
3427,78.166,0.3395,63.485
3428,78.675,0.3319,65.241
3429,78.422,0.3493,65.842
3430,77.843,0.3425,65.004
3431,78.092,0.3499,65.44
3432,77.902,0.3456,63.573
3433,77.728,0.3552,64.584
3434,77.091,0.343,63.671
3435,77.933,0.3425,64.774
3436,78.545,0.3486,65.287
3437,78.542,0.3321,65.867
3438,78.611,0.327,66.389
3439,80.226,0.3129,66.16
3440,80.365,0.326,66.728
3441,80.189,0.3042,64.406
3442,79.833,0.3098,63.802
3443,79.352,0.2989,62.78
3444,79.074,0.2922,60.671
3445,78.537,0.3148,61.998
3446,77.42,0.2901,62.444
3447,76.613,0.3196,63.279
3448,77.053,0.334,65.071
3449,77.812,0.3169,64.686
3450,77.207,0.3327,65.623
3451,78.823,0.3352,65.691
3452,78.034,0.3207,67.581
3453,77.341,0.3062,67.122
3454,77.204,0.3155,65.599
3455,76.303,0.3184,67.901
3456,76.557,0.2818,65.743
3457,77.055,0.2735,66.019
3458,78.063,0.2847,66.887
3459,78.087,0.286,64.991
3460,76.792,0.3147,63.163
3461,76.672,0.3151,62.22
3462,75.693,0.2854,62.321
3463,74.981,0.2925,64.078
3464,74.498,0.2871,63.668
3465,77.035,0.283,63.709
3466,78.107,0.2796,62.896
3467,77.652,0.3099,61.254
3468,77.344,0.3204,62.583
3469,78.354,0.3242,62.156
3470,77.855,0.3227,62.163
3471,77.869,0.3234,61.713
3472,77.159,0.3235,61.826
3473,76.975,0.3147,62.841
3474,78.083,0.3432,63.115
3475,77.454,0.3066,62.419
3476,77.826,0.3185,63.046
3477,77.836,0.3168,65.089
3478,77.965,0.2947,66.198
3479,79.418,0.3115,67.777
3480,80.043,0.331,69.532
3481,79.99,0.3242,69.24
3482,79.285,0.3139,70.386
3483,80.729,0.3268,69.128
3484,79.377,0.303,70.226
3485,78.738,0.3047,69.845
3486,79.391,0.3051,70.552
3487,80.22,0.2979,67.058
3488,81.353,0.3003,66.392
3489,80.985,0.2989,63.452
3490,81.354,0.314,63.053
3491,81.744,0.3123,65.267
3492,82.388,0.2947,65.552
3493,81.427,0.3134,63.916
3494,81.82,0.3142,64.634
3495,79.002,0.3029,64.161
3496,80.637,0.3219,62.824
3497,80.7,0.3072,62.333
3498,80.435,0.3173,64.017
3499,79.442,0.3141,64.509
3500,78.315,0.3262,65.11
3501,78.413,0.3399,66.553
3502,79.414,0.33,67.12
3503,80.668,0.3325,66.801
3504,81.264,0.332,66.902
3505,80.699,0.3329,67.538
3506,79.63,0.3022,66.387
3507,79.027,0.3145,64.932
3508,79.54,0.3142,64.784
3509,80.807,0.3209,64.175
3510,81.86,0.3233,65.172
3511,82.762,0.3102,64.712
3512,80.522,0.3207,64.115
3513,80.418,0.329,64.078
3514,79.965,0.3171,65.934
3515,81.286,0.3166,66.24
3516,80.454,0.3163,66.352
3517,80.77,0.3156,66.794
3518,82.169,0.304,67.685
3519,81.879,0.3013,66.834
3520,79.943,0.3063,65.613
3521,79.371,0.2975,66.726
3522,78.339,0.298,68.658
3523,78.427,0.2926,67.285
3524,76.136,0.301,67.87
3525,76.621,0.2994,64.684
3526,77.755,0.2864,61.538
3527,79.342,0.3024,61.544
3528,78.222,0.3074,62.092
3529,78.329,0.3132,62.794
3530,78.52,0.3231,61.465
3531,78.7,0.3196,62.606
3532,78.762,0.3143,62.309
3533,79.42,0.3156,60.838
3534,78.606,0.3331,60.013
3535,78.257,0.3032,60.494
3536,78.381,0.2965,61.299
3537,77.367,0.3024,61.078
3538,78.653,0.3209,61.365
3539,77.817,0.3134,60.368
3540,76.438,0.2948,61.433
3541,76.823,0.2907,61.778
3542,78.535,0.3159,62.488
3543,77.53,0.2898,64.505
3544,77.938,0.3065,63.649
3545,79.108,0.3143,65.168
3546,78.67,0.2992,64.644
3547,77.968,0.3239,65.243
3548,76.861,0.2998,66.113
3549,78.409,0.3253,63.898
3550,79.053,0.3205,65.307
3551,79.218,0.3124,63.788
3552,79.77,0.3158,66.105
3553,78.769,0.3006,63.381
3554,78.172,0.2975,64.647
3555,78.142,0.2923,65.026
3556,78.702,0.2941,66.563
3557,78.198,0.2837,67.749
3558,77.659,0.2725,67.561
3559,77.347,0.2774,67.559
3560,76.807,0.2735,68.256
3561,78.365,0.2858,66.486
3562,79.026,0.2916,69.448
3563,78.096,0.2868,70.35
3564,78.841,0.3232,70.843
3565,80.066,0.3195,69.877
3566,78.236,0.31,71.721
3567,78.345,0.325,70.519
3568,78.044,0.306,69.439
3569,78.831,0.3011,69.493
3570,78.942,0.3145,68.967
3571,79.289,0.3045,68.854
3572,79.07,0.3163,68.877
3573,77.885,0.3077,67.42
3574,78.272,0.304,67.114
3575,77.946,0.3052,67.226
