Episode,Scenario,Condition,CM_LateralDeviation_m,Observed_LateralDeviation_m,RelativeDegradation_percent
5,C,RM,0.8392,1.0193,21.45
5,C,RA,0.8389,1.0711,27.69
6,C,RM,0.8389,0.9993,19.11
6,C,RA,0.8275,1.0675,29.0
7,C,RM,0.837,0.9908,18.38
7,C,RA,0.8378,1.0688,27.57
8,C,RM,0.8415,1.005,19.42
8,C,RA,0.8368,1.0824,29.35
9,C,RM,0.8403,0.9965,18.58
9,C,RA,0.8456,1.0717,26.74
10,C,RM,0.8306,0.9849,18.58
10,C,RA,0.8418,1.0396,23.51
11,C,RM,0.8436,0.9835,16.58
11,C,RA,0.846,1.0781,27.43
12,C,RM,0.837,1.0053,20.11
12,C,RA,0.8465,1.0939,29.22
13,C,RM,0.839,0.9723,15.89
13,C,RA,0.84,1.0543,25.51
14,C,RM,0.8419,1.0043,19.29
14,C,RA,0.8298,1.0759,29.65
15,C,RM,0.8442,0.992,17.51
15,C,RA,0.8277,1.0475,26.56
16,C,RM,0.833,0.9823,17.92
16,C,RA,0.8426,1.0988,30.41
17,C,RM,0.8427,1.0055,19.32
17,C,RA,0.8268,1.11,34.25
18,C,RM,0.8272,0.9882,19.46
18,C,RA,0.8531,1.0597,24.23
19,C,RM,0.8382,0.9667,15.33
19,C,RA,0.8294,1.0977,32.36
20,C,RM,0.8445,1.0007,18.49
20,C,RA,0.8311,1.0844,30.47
21,C,RM,0.8429,1.0146,20.37
21,C,RA,0.8267,1.0744,29.96
22,C,RM,0.8407,0.9721,15.63
22,C,RA,0.8289,1.0813,30.45
23,C,RM,0.828,0.9683,16.94
23,C,RA,0.825,1.0949,32.71
24,C,RM,0.8174,0.9999,22.34
24,C,RA,0.8423,1.0712,27.17
25,C,RM,0.8278,0.9909,19.7
25,C,RA,0.8409,1.0698,27.21
26,C,RM,0.8282,0.9816,18.52
26,C,RA,0.8282,1.087,31.25
27,C,RM,0.8516,0.96,12.72
27,C,RA,0.8219,1.0651,29.59
28,C,RM,0.8295,1.0159,22.47
28,C,RA,0.8238,1.1024,33.82
29,C,RM,0.8306,0.9888,19.05
29,C,RA,0.8342,1.1063,32.62
30,C,RM,0.8247,0.9566,15.99
30,C,RA,0.8279,1.0992,32.77
31,C,RM,0.8369,0.9767,16.7
31,C,RA,0.8504,1.1076,30.25
32,C,RM,0.8224,0.9755,18.62
32,C,RA,0.8202,1.0633,29.64
33,C,RM,0.8217,0.9866,20.08
33,C,RA,0.8368,1.0766,28.65
34,C,RM,0.8219,0.972,18.26
34,C,RA,0.8213,1.0815,31.68
35,C,RM,0.8314,1.0093,21.4
35,C,RA,0.8485,1.0864,28.04
36,C,RM,0.8208,0.9953,21.25
36,C,RA,0.8253,1.0937,32.52
37,C,RM,0.8381,0.9903,18.15
37,C,RA,0.8344,1.0859,30.14
38,C,RM,0.8359,0.9824,17.52
38,C,RA,0.8361,1.0952,30.99
39,C,RM,0.8247,0.9944,20.57
39,C,RA,0.8308,1.0787,29.84
40,C,RM,0.8285,0.977,17.93
40,C,RA,0.8468,1.1134,31.49
41,C,RM,0.8422,0.9781,16.14
41,C,RA,0.8441,1.0517,24.59
42,C,RM,0.8364,0.9825,17.47
42,C,RA,0.8333,1.0394,24.73
43,C,RM,0.8398,0.9937,18.32
43,C,RA,0.8464,1.0504,24.11
44,C,RM,0.8378,0.9811,17.1
44,C,RA,0.833,1.0664,28.02
45,C,RM,0.8417,1.028,22.13
45,C,RA,0.8443,1.1028,30.62
46,C,RM,0.8349,1.0268,22.98
46,C,RA,0.838,1.0961,30.8
47,C,RM,0.8317,0.9693,16.54
47,C,RA,0.8449,1.0487,24.12
48,C,RM,0.8434,1.0023,18.84
48,C,RA,0.8321,1.1069,33.03
49,C,RM,0.837,0.9821,17.34
49,C,RA,0.8277,1.1031,33.28
50,C,RM,0.8178,1.003,22.64
50,C,RA,0.8243,1.0618,28.81
51,C,RM,0.8393,1.0006,19.21
51,C,RA,0.8305,1.0744,29.37
52,C,RM,0.8417,1.0141,20.48
52,C,RA,0.8169,1.0872,33.1
53,C,RM,0.835,0.9861,18.1
53,C,RA,0.8341,1.0654,27.74
54,C,RM,0.8456,1.0316,21.99
54,C,RA,0.8327,1.0463,25.65
55,C,RM,0.8303,0.9805,18.09
55,C,RA,0.8435,1.0819,28.27
56,C,RM,0.8507,1.0358,21.76
56,C,RA,0.8389,1.0807,28.82
57,C,RM,0.8361,1.012,21.03
57,C,RA,0.8311,1.0758,29.44
58,C,RM,0.8501,1.0156,19.46
58,C,RA,0.8446,1.0815,28.05
59,C,RM,0.8338,0.9817,17.73
59,C,RA,0.8401,1.0735,27.78
60,C,RM,0.8184,0.9822,20.02
60,C,RA,0.8421,1.0609,25.97
61,C,RM,0.836,0.9855,17.89
61,C,RA,0.8292,1.0899,31.44
62,C,RM,0.844,0.9865,16.88
62,C,RA,0.8188,1.0641,29.96
63,C,RM,0.8372,1.0084,20.45
63,C,RA,0.8285,1.0737,29.6
64,C,RM,0.8549,1.0218,19.52
64,C,RA,0.8362,1.0752,28.59
65,C,RM,0.8354,0.9829,17.66
65,C,RA,0.8514,1.0962,28.75
66,C,RM,0.8352,1.021,22.25
66,C,RA,0.8268,1.0713,29.58
67,C,RM,0.8376,0.9757,16.48
67,C,RA,0.849,1.0672,25.71
68,C,RM,0.8349,0.9895,18.52
68,C,RA,0.8283,1.0788,30.25
69,C,RM,0.844,0.9818,16.32
69,C,RA,0.8482,1.0752,26.76
70,C,RM,0.84,0.9888,17.71
70,C,RA,0.8396,1.0692,27.35
71,C,RM,0.8227,0.9822,19.39
71,C,RA,0.8429,1.0701,26.95
72,C,RM,0.8301,1.0205,22.94
72,C,RA,0.8405,1.0872,29.36
73,C,RM,0.8303,0.9999,20.43
73,C,RA,0.8293,1.0728,29.36
74,C,RM,0.8471,0.9808,15.78
74,C,RA,0.8276,1.0408,25.76
75,C,RM,0.8278,1.002,21.04
75,C,RA,0.8344,1.0813,29.6
76,C,RM,0.8246,1.0036,21.7
76,C,RA,0.8279,1.0921,31.92
77,C,RM,0.8276,0.9602,16.03
77,C,RA,0.8175,1.0869,32.95
78,C,RM,0.8375,1.0182,21.56
78,C,RA,0.8347,1.0697,28.16
79,C,RM,0.8177,0.9808,19.95
79,C,RA,0.8339,1.0554,26.56
80,C,RM,0.8509,1.0133,19.09
80,C,RA,0.8381,1.0807,28.95
81,C,RM,0.8274,1.0017,21.06
81,C,RA,0.8266,1.114,34.77
82,C,RM,0.8371,1.0018,19.68
82,C,RA,0.84,1.0543,25.51
83,C,RM,0.8379,0.948,13.13
83,C,RA,0.8357,1.0715,28.21
84,C,RM,0.8376,0.9715,15.99
84,C,RA,0.847,1.0921,28.93
85,C,RM,0.8344,0.9707,16.33
85,C,RA,0.8327,1.0861,30.44
86,C,RM,0.8323,0.9823,18.02
86,C,RA,0.8331,1.0783,29.43
87,C,RM,0.8314,0.9432,13.45
87,C,RA,0.838,1.0773,28.56
88,C,RM,0.8192,1.0218,24.73
88,C,RA,0.845,1.0772,27.48
89,C,RM,0.8267,0.9664,16.9
89,C,RA,0.8343,1.0958,31.35
90,C,RM,0.8261,0.9725,17.72
90,C,RA,0.8465,1.08,27.58
91,C,RM,0.8367,1.0192,21.81
91,C,RA,0.837,1.0627,26.97
92,C,RM,0.827,0.9995,20.86
92,C,RA,0.8427,1.0553,25.22
93,C,RM,0.8267,0.9721,17.59
93,C,RA,0.8224,1.0681,29.87
94,C,RM,0.8364,0.9889,18.24
94,C,RA,0.8392,1.0703,27.53
95,C,RM,0.8494,1.0015,17.9
95,C,RA,0.8306,1.0541,26.91
96,C,RM,0.826,0.9751,18.05
96,C,RA,0.8336,1.0637,27.6
97,C,RM,0.8469,0.9989,17.95
97,C,RA,0.8316,1.0675,28.37
98,C,RM,0.84,0.9846,17.21
98,C,RA,0.826,1.0546,27.68
99,C,RM,0.8285,0.9642,16.38
99,C,RA,0.829,1.0823,30.56
100,C,RM,0.8297,1.0033,20.92
100,C,RA,0.8426,1.0414,23.6
101,C,RM,0.8269,0.9721,17.56
101,C,RA,0.8397,1.0251,22.07
102,C,RM,0.8429,1.0278,21.93
102,C,RA,0.8216,1.103,34.26
103,C,RM,0.8295,1.0045,21.09
103,C,RA,0.8363,1.048,25.32
104,C,RM,0.8367,1.0022,19.78
104,C,RA,0.8322,1.0715,28.75
105,C,RM,0.829,0.9828,18.55
105,C,RA,0.8381,1.0701,27.69
106,C,RM,0.8161,1.0104,23.8
106,C,RA,0.843,1.0761,27.65
107,C,RM,0.8373,1.0078,20.36
107,C,RA,0.8285,1.0672,28.81
108,C,RM,0.8323,1.026,23.27
108,C,RA,0.834,1.0941,31.18
109,C,RM,0.8287,0.9715,17.23
109,C,RA,0.8386,1.0617,26.61
110,C,RM,0.838,0.9782,16.74
110,C,RA,0.8362,1.0735,28.38
111,C,RM,0.8458,0.9825,16.16
111,C,RA,0.829,1.0698,29.05
112,C,RM,0.8259,1.0202,23.53
112,C,RA,0.8323,1.0708,28.66
113,C,RM,0.83,0.978,17.83
113,C,RA,0.854,1.0649,24.7
114,C,RM,0.8318,0.9724,16.91
114,C,RA,0.8364,1.0842,29.63
115,C,RM,0.8257,0.9946,20.46
115,C,RA,0.8315,1.0685,28.49
116,C,RM,0.8281,0.9681,16.9
116,C,RA,0.8403,1.0897,29.68
117,C,RM,0.8377,0.9985,19.19
117,C,RA,0.8374,1.1007,31.44
118,C,RM,0.8285,1.0068,21.52
118,C,RA,0.8424,1.0481,24.42
119,C,RM,0.8286,1.0084,21.69
119,C,RA,0.8249,1.0855,31.59
120,C,RM,0.8309,0.9795,17.89
120,C,RA,0.8284,1.0973,32.46
121,C,RM,0.8317,1.0116,21.63
121,C,RA,0.8216,1.0534,28.21
122,C,RM,0.8238,1.0166,23.39
122,C,RA,0.8459,1.0582,25.09
123,C,RM,0.8456,1.0068,19.07
123,C,RA,0.8438,1.0855,28.64
124,C,RM,0.8267,0.9902,19.78
124,C,RA,0.8306,1.0746,29.37
125,C,RM,0.8294,0.9589,15.61
125,C,RA,0.844,1.0895,29.09
126,C,RM,0.8246,0.949,15.08
126,C,RA,0.831,1.0755,29.42
127,C,RM,0.8266,0.9583,15.93
127,C,RA,0.8309,1.1149,34.19
128,C,RM,0.851,1.0034,17.91
128,C,RA,0.841,1.0962,30.34
129,C,RM,0.8436,0.9757,15.65
129,C,RA,0.8116,1.0626,30.93
130,C,RM,0.8393,1.0203,21.57
130,C,RA,0.8476,1.0677,25.97
131,C,RM,0.8274,1.0214,23.46
131,C,RA,0.8362,1.0725,28.26
132,C,RM,0.8154,1.0117,24.07
132,C,RA,0.8233,1.1015,33.79
133,C,RM,0.8192,0.9604,17.24
133,C,RA,0.8354,1.0879,30.23
134,C,RM,0.8389,0.9755,16.29
134,C,RA,0.8376,1.0798,28.92
135,C,RM,0.8334,1.001,20.11
135,C,RA,0.8261,1.0885,31.77
136,C,RM,0.848,1.0096,19.05
136,C,RA,0.8398,1.0628,26.55
137,C,RM,0.8305,0.9801,18.01
137,C,RA,0.8261,1.059,28.2
138,C,RM,0.8386,0.9824,17.15
138,C,RA,0.8352,1.065,27.52
139,C,RM,0.8375,1.0038,19.85
139,C,RA,0.8265,1.1015,33.28
140,C,RM,0.8374,1.0127,20.93
140,C,RA,0.8326,1.0791,29.6
141,C,RM,0.8355,0.9807,17.38
141,C,RA,0.8306,1.0825,30.33
142,C,RM,0.8355,0.9574,14.59
142,C,RA,0.8456,1.0903,28.94
143,C,RM,0.8431,0.9671,14.7
143,C,RA,0.8461,1.0968,29.62
144,C,RM,0.8362,0.9377,12.14
144,C,RA,0.8337,1.0514,26.11
145,C,RM,0.8369,1.0314,23.24
145,C,RA,0.8362,1.068,27.72
146,C,RM,0.8292,1.004,21.07
146,C,RA,0.8384,1.0911,30.14
147,C,RM,0.8289,0.987,19.07
147,C,RA,0.8281,1.065,28.61
148,C,RM,0.8212,1.0239,24.69
148,C,RA,0.8251,1.0645,29.02
149,C,RM,0.8273,1.0045,21.42
149,C,RA,0.8356,1.0274,22.95
150,C,RM,0.828,0.9915,19.75
150,C,RA,0.8439,1.103,30.71
151,C,RM,0.8316,1.0228,22.99
151,C,RA,0.8372,1.0715,27.98
152,C,RM,0.8287,0.9832,18.64
152,C,RA,0.8318,1.0959,31.75
153,C,RM,0.8266,0.941,13.84
153,C,RA,0.84,1.0656,26.86
154,C,RM,0.8332,1.0392,24.72
154,C,RA,0.8294,1.0702,29.03
155,C,RM,0.8358,1.0049,20.24
155,C,RA,0.8448,1.0945,29.56
156,C,RM,0.8488,0.9848,16.01
156,C,RA,0.8411,1.0879,29.34
157,C,RM,0.8332,1.024,22.9
157,C,RA,0.8326,1.093,31.27
158,C,RM,0.8384,0.9843,17.4
158,C,RA,0.84,1.088,29.52
159,C,RM,0.8442,0.9739,15.36
159,C,RA,0.8393,1.0594,26.23
160,C,RM,0.829,1.0035,21.05
160,C,RA,0.8257,1.0929,32.36
161,C,RM,0.8412,0.9933,18.08
161,C,RA,0.8357,1.0683,27.84
162,C,RM,0.8149,1.0055,23.39
162,C,RA,0.8444,1.0775,27.6
163,C,RM,0.8521,1.0019,17.58
163,C,RA,0.8365,1.0785,28.92
164,C,RM,0.8414,1.0147,20.6
164,C,RA,0.8274,1.0689,29.18
165,C,RM,0.8385,0.9997,19.23
165,C,RA,0.8408,1.0593,25.99
166,C,RM,0.8411,0.9712,15.47
166,C,RA,0.8335,1.0524,26.27
167,C,RM,0.8227,1.0255,24.66
167,C,RA,0.8308,1.0533,26.79
168,C,RM,0.8321,0.9814,17.93
168,C,RA,0.8388,1.0972,30.82
169,C,RM,0.8173,0.9925,21.43
169,C,RA,0.8393,1.0539,25.57
170,C,RM,0.8379,1.0158,21.22
170,C,RA,0.8366,1.055,26.1
171,C,RM,0.8431,0.9906,17.5
171,C,RA,0.8397,1.0894,29.74
172,C,RM,0.8222,1.0071,22.49
172,C,RA,0.8391,1.0689,27.39
173,C,RM,0.8335,1.0237,22.82
173,C,RA,0.8431,1.0601,25.74
174,C,RM,0.8254,0.9495,15.03
174,C,RA,0.8466,1.0922,29.01
175,C,RM,0.8174,0.9988,22.2
175,C,RA,0.8256,1.0806,30.89
176,C,RM,0.844,0.9632,14.13
176,C,RA,0.8346,1.1124,33.29
177,C,RM,0.8363,0.9852,17.8
177,C,RA,0.8425,1.0631,26.19
178,C,RM,0.8338,0.9925,19.04
178,C,RA,0.8411,1.0849,28.99
179,C,RM,0.8438,0.9799,16.13
179,C,RA,0.8419,1.0483,24.52
180,C,RM,0.8385,0.9851,17.47
180,C,RA,0.8385,1.0723,27.89
181,C,RM,0.8357,0.9683,15.86
181,C,RA,0.8329,1.0429,25.22
182,C,RM,0.8333,1.0057,20.68
182,C,RA,0.8258,1.0402,25.96
183,C,RM,0.8391,0.9786,16.62
183,C,RA,0.844,1.0962,29.89
184,C,RM,0.8281,1.002,21.01
184,C,RA,0.8202,1.0767,31.28
185,C,RM,0.848,1.0166,19.89
185,C,RA,0.8261,1.079,30.61
186,C,RM,0.8359,1.0047,20.19
186,C,RA,0.8351,1.0653,27.56
187,C,RM,0.8355,0.9873,18.16
187,C,RA,0.8367,1.0896,30.23
188,C,RM,0.8318,0.9702,16.65
188,C,RA,0.8313,1.0717,28.92
189,C,RM,0.8323,0.9621,15.6
189,C,RA,0.8368,1.0543,25.99
190,C,RM,0.8296,0.9888,19.19
190,C,RA,0.8291,1.0632,28.23
191,C,RM,0.8436,0.9839,16.63
191,C,RA,0.8273,1.08,30.54
192,C,RM,0.8358,0.9987,19.48
192,C,RA,0.8386,1.0485,25.03
193,C,RM,0.842,1.0033,19.16
193,C,RA,0.8377,1.1216,33.9
194,C,RM,0.827,0.9859,19.21
194,C,RA,0.8301,1.094,31.79
195,C,RM,0.8394,0.9842,17.25
195,C,RA,0.8542,1.0906,27.68
196,C,RM,0.8174,0.9871,20.77
196,C,RA,0.8439,1.0913,29.32
197,C,RM,0.84,0.9931,18.22
197,C,RA,0.8327,1.0722,28.76
198,C,RM,0.8443,0.9816,16.26
198,C,RA,0.8424,1.0588,25.68
199,C,RM,0.8479,0.9738,14.84
199,C,RA,0.8303,1.0185,22.67
200,C,RM,0.8264,1.0073,21.89
200,C,RA,0.8454,1.0711,26.71
201,C,RM,0.8392,0.9906,18.04
201,C,RA,0.8477,1.0919,28.8
202,C,RM,0.8389,0.9824,17.11
202,C,RA,0.8413,1.0783,28.18
203,C,RM,0.8236,0.967,17.42
203,C,RA,0.84,1.0695,27.33
204,C,RM,0.8284,1.0079,21.66
204,C,RA,0.8395,1.0958,30.53
205,C,RM,0.826,0.9585,16.04
205,C,RA,0.8341,1.0868,30.3
206,C,RM,0.8235,0.9991,21.32
206,C,RA,0.8169,1.0692,30.89
207,C,RM,0.8302,1.0047,21.01
207,C,RA,0.8273,1.0694,29.26
208,C,RM,0.8522,0.984,15.46
208,C,RA,0.8266,1.0759,30.15
209,C,RM,0.8187,0.9871,20.56
209,C,RA,0.8364,1.104,31.99
210,C,RM,0.8372,1.0213,21.98
210,C,RA,0.839,1.0466,24.74
211,C,RM,0.8366,1.0045,20.07
211,C,RA,0.82,1.0774,31.38
212,C,RM,0.816,0.9958,22.04
212,C,RA,0.8365,1.099,31.39
213,C,RM,0.8506,1.0015,17.73
213,C,RA,0.8331,1.099,31.92
214,C,RM,0.839,1.0172,21.23
214,C,RA,0.839,1.0857,29.4
215,C,RM,0.8387,0.9804,16.9
215,C,RA,0.8511,1.0421,22.44
216,C,RM,0.8307,0.9892,19.08
216,C,RA,0.8296,1.0706,29.04
217,C,RM,0.8304,1.0006,20.49
217,C,RA,0.8385,1.0766,28.4
218,C,RM,0.8255,1.002,21.37
218,C,RA,0.8461,1.0935,29.24
219,C,RM,0.8202,0.995,21.31
219,C,RA,0.8323,1.0389,24.82
220,C,RM,0.8358,1.0106,20.91
220,C,RA,0.829,1.0632,28.24
221,C,RM,0.8152,0.9947,22.02
221,C,RA,0.8294,1.0653,28.44
222,C,RM,0.8361,1.0116,21.0
222,C,RA,0.8175,1.0626,29.98
223,C,RM,0.8218,0.9842,19.77
223,C,RA,0.8426,1.0723,27.26
224,C,RM,0.8213,0.962,17.12
224,C,RA,0.8398,1.0765,28.18
225,C,RM,0.8334,0.9875,18.49
225,C,RA,0.8383,1.1003,31.25
226,C,RM,0.8193,1.0181,24.27
226,C,RA,0.8389,1.0886,29.76
227,C,RM,0.8422,0.968,14.94
227,C,RA,0.8369,1.0589,26.52
228,C,RM,0.8353,0.9859,18.02
228,C,RA,0.8342,1.0601,27.08
229,C,RM,0.8339,0.9838,17.98
229,C,RA,0.8193,1.0653,30.03
230,C,RM,0.8324,0.9813,17.88
230,C,RA,0.8549,1.0819,26.55
231,C,RM,0.8349,0.9774,17.07
231,C,RA,0.8251,1.0894,32.03
232,C,RM,0.8444,1.0397,23.12
232,C,RA,0.8299,1.0678,28.67
233,C,RM,0.8347,0.9948,19.18
233,C,RA,0.8576,1.0991,28.16
234,C,RM,0.8357,1.0476,25.37
234,C,RA,0.8374,1.0779,28.71
235,C,RM,0.8449,1.0007,18.43
235,C,RA,0.8355,1.0754,28.71
236,C,RM,0.8257,0.9777,18.41
236,C,RA,0.8359,1.0492,25.52
237,C,RM,0.8273,1.0245,23.84
237,C,RA,0.8415,1.0822,28.6
238,C,RM,0.826,0.9878,19.59
238,C,RA,0.8315,1.0605,27.53
239,C,RM,0.8374,0.9909,18.33
239,C,RA,0.8188,1.0882,32.9
240,C,RM,0.8267,0.9885,19.58
240,C,RA,0.8325,1.1037,32.58
241,C,RM,0.8249,0.9875,19.71
241,C,RA,0.844,1.0684,26.58
242,C,RM,0.8269,0.9963,20.48
242,C,RA,0.8351,1.1006,31.79
243,C,RM,0.8416,0.9848,17.02
243,C,RA,0.8448,1.0642,25.98
244,C,RM,0.846,0.9569,13.11
244,C,RA,0.8424,1.0948,29.96
245,C,RM,0.8383,0.9936,18.53
245,C,RA,0.8316,1.0601,27.49
246,C,RM,0.8366,1.0076,20.44
246,C,RA,0.8249,1.0991,33.25
247,C,RM,0.8449,0.9911,17.3
247,C,RA,0.8356,1.0675,27.75
248,C,RM,0.8224,0.9524,15.8
248,C,RA,0.8278,1.0796,30.42
249,C,RM,0.8277,1.008,21.77
249,C,RA,0.8331,1.081,29.76
250,C,RM,0.8449,0.9882,16.96
250,C,RA,0.8301,1.0387,25.13
251,C,RM,0.8375,0.9888,18.07
251,C,RA,0.8204,1.0569,28.82
252,C,RM,0.8223,1.0181,23.82
252,C,RA,0.8293,1.0943,31.95
253,C,RM,0.8278,1.0106,22.09
253,C,RA,0.8269,1.0734,29.8
254,C,RM,0.8439,1.0135,20.11
254,C,RA,0.831,1.0584,27.36
255,C,RM,0.8268,0.9689,17.18
255,C,RA,0.8344,1.0692,28.15
256,C,RM,0.8381,0.9892,18.03
256,C,RA,0.8546,1.1011,28.84
257,C,RM,0.8163,1.0171,24.59
257,C,RA,0.8475,1.088,28.38
258,C,RM,0.8455,0.983,16.26
258,C,RA,0.8315,1.1019,32.52
259,C,RM,0.8135,0.984,20.95
259,C,RA,0.8371,1.0503,25.48
260,C,RM,0.8264,0.9744,17.91
260,C,RA,0.8396,1.0557,25.73
261,C,RM,0.8321,1.0117,21.59
261,C,RA,0.8211,1.1177,36.11
262,C,RM,0.8336,0.925,10.96
262,C,RA,0.8253,1.0905,32.14
263,C,RM,0.8325,1.0308,23.82
263,C,RA,0.8244,1.0988,33.29
264,C,RM,0.8315,1.0117,21.67
264,C,RA,0.8335,1.0542,26.48
265,C,RM,0.834,0.9787,17.35
265,C,RA,0.823,1.082,31.48
266,C,RM,0.8395,0.9836,17.16
266,C,RA,0.8248,1.0539,27.78
267,C,RM,0.8414,0.9641,14.58
267,C,RA,0.8437,1.0811,28.15
268,C,RM,0.8295,0.9849,18.73
268,C,RA,0.8353,1.0947,31.05
269,C,RM,0.8424,0.9959,18.23
269,C,RA,0.8245,1.0984,33.22
270,C,RM,0.8246,0.9757,18.33
270,C,RA,0.8319,1.0928,31.37
271,C,RM,0.8213,0.9951,21.16
271,C,RA,0.85,1.0697,25.86
272,C,RM,0.8362,0.9608,14.91
272,C,RA,0.8321,1.0535,26.61
273,C,RM,0.8277,1.0176,22.94
273,C,RA,0.8462,1.0701,26.46
274,C,RM,0.8374,0.9593,14.55
274,C,RA,0.8297,1.0434,25.75
275,C,RM,0.831,0.9833,18.32
275,C,RA,0.8289,1.1144,34.44
276,C,RM,0.8308,0.9781,17.72
276,C,RA,0.8443,1.0946,29.64
277,C,RM,0.8392,0.9874,17.67
277,C,RA,0.8098,1.0827,33.7
278,C,RM,0.8352,0.9826,17.64
278,C,RA,0.8275,1.088,31.49
279,C,RM,0.8293,1.0137,22.22
279,C,RA,0.8365,1.0433,24.72
280,C,RM,0.8206,0.9665,17.78
280,C,RA,0.838,1.0716,27.88
281,C,RM,0.8333,0.9571,14.85
281,C,RA,0.8375,1.0523,25.65
282,C,RM,0.8381,0.9928,18.47
282,C,RA,0.8266,1.0914,32.03
283,C,RM,0.8314,0.9841,18.36
283,C,RA,0.8383,1.0823,29.11
284,C,RM,0.8192,1.0185,24.34
284,C,RA,0.8318,1.0482,26.02
285,C,RM,0.8377,0.9839,17.45
285,C,RA,0.8301,1.0576,27.4
286,C,RM,0.8244,0.9811,19.01
286,C,RA,0.8393,1.0545,25.64
287,C,RM,0.8472,0.9909,16.97
287,C,RA,0.8445,1.0743,27.22
288,C,RM,0.8525,0.9677,13.52
288,C,RA,0.8299,1.0139,22.17
289,C,RM,0.8451,1.003,18.68
289,C,RA,0.8319,1.0708,28.72
290,C,RM,0.8362,0.9763,16.77
290,C,RA,0.8427,1.0484,24.41
291,C,RM,0.828,1.0051,21.38
291,C,RA,0.8353,1.0656,27.56
292,C,RM,0.8458,0.963,13.86
292,C,RA,0.8433,1.0623,25.96
293,C,RM,0.8394,0.9938,18.39
293,C,RA,0.8183,1.0553,28.97
294,C,RM,0.8444,0.9851,16.66
294,C,RA,0.8351,1.0548,26.31
295,C,RM,0.8201,0.9682,18.06
295,C,RA,0.8242,1.0747,30.4
296,C,RM,0.8417,1.0056,19.47
296,C,RA,0.8328,1.0631,27.64
297,C,RM,0.8245,1.0093,22.42
297,C,RA,0.8548,1.1039,29.13
298,C,RM,0.827,1.0031,21.3
298,C,RA,0.8367,1.0968,31.09
299,C,RM,0.8287,0.9948,20.04
299,C,RA,0.8435,1.1204,32.83
300,C,RM,0.8168,0.9952,21.84
300,C,RA,0.8465,1.0635,25.64
301,C,RM,0.8249,0.9748,18.17
301,C,RA,0.8341,1.0751,28.89
302,C,RM,0.8271,0.9818,18.7
302,C,RA,0.8448,1.0791,27.74
303,C,RM,0.8243,0.9871,19.76
303,C,RA,0.8397,1.0646,26.79
304,C,RM,0.8438,1.0078,19.43
304,C,RA,0.8416,1.0402,23.6
305,C,RM,0.8375,0.997,19.05
305,C,RA,0.8372,1.1143,33.1
306,C,RM,0.833,0.9982,19.84
306,C,RA,0.8261,1.0802,30.76
307,C,RM,0.8337,0.9671,16.0
307,C,RA,0.8372,1.0595,26.55
308,C,RM,0.8439,0.9936,17.74
308,C,RA,0.8417,1.0811,28.45
309,C,RM,0.8288,0.9984,20.47
309,C,RA,0.8304,1.0938,31.71
310,C,RM,0.8344,0.987,18.28
310,C,RA,0.8431,1.076,27.64
311,C,RM,0.8206,1.0057,22.55
311,C,RA,0.8473,1.0744,26.8
312,C,RM,0.8431,1.0213,21.13
312,C,RA,0.826,1.0976,32.89
313,C,RM,0.8312,0.9815,18.08
313,C,RA,0.8224,1.0831,31.7
314,C,RM,0.8355,0.9836,17.72
314,C,RA,0.8247,1.0848,31.54
315,C,RM,0.8341,0.9987,19.72
315,C,RA,0.8462,1.0636,25.69
316,C,RM,0.8352,0.9836,17.77
316,C,RA,0.8302,1.0693,28.79
317,C,RM,0.8309,0.9927,19.47
317,C,RA,0.8423,1.0987,30.44
318,C,RM,0.8319,1.0105,21.47
318,C,RA,0.8372,1.0833,29.4
319,C,RM,0.8408,1.0165,20.89
319,C,RA,0.8413,1.0569,25.62
320,C,RM,0.841,0.9738,15.8
320,C,RA,0.8412,1.1045,31.29
321,C,RM,0.8317,0.983,18.19
321,C,RA,0.8198,1.0889,32.82
322,C,RM,0.8436,0.9803,16.21
322,C,RA,0.8298,1.11,33.77
323,C,RM,0.835,0.9714,16.33
323,C,RA,0.8315,1.0676,28.4
324,C,RM,0.839,0.9854,17.44
324,C,RA,0.8254,1.1024,33.57
325,C,RM,0.8388,1.0055,19.87
325,C,RA,0.8229,1.1011,33.8
326,C,RM,0.8231,1.0159,23.43
326,C,RA,0.8399,1.0941,30.26
327,C,RM,0.8195,0.9716,18.56
327,C,RA,0.8428,1.0773,27.82
328,C,RM,0.8336,0.9933,19.16
328,C,RA,0.8325,1.0958,31.64
329,C,RM,0.8454,0.9839,16.38
329,C,RA,0.8307,1.0663,28.35
330,C,RM,0.8311,0.9747,17.28
330,C,RA,0.8321,1.0841,30.29
331,C,RM,0.8405,0.9649,14.8
331,C,RA,0.8354,1.0559,26.39
332,C,RM,0.8227,0.992,20.57
332,C,RA,0.8391,1.0537,25.58
333,C,RM,0.8265,1.0178,23.14
333,C,RA,0.828,1.1067,33.65
334,C,RM,0.8459,1.0054,18.85
334,C,RA,0.8255,1.0616,28.59
335,C,RM,0.8368,1.0117,20.9
335,C,RA,0.8268,1.081,30.75
336,C,RM,0.8386,1.0226,21.94
336,C,RA,0.835,1.0622,27.22
337,C,RM,0.8401,1.0106,20.3
337,C,RA,0.826,1.0602,28.35
338,C,RM,0.8403,0.9659,14.94
338,C,RA,0.8408,1.0751,27.86
339,C,RM,0.8395,0.9678,15.28
339,C,RA,0.8376,1.0932,30.51
